Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D
75.747,38.4836,-5.2842,110.0464,5.9814,-10.148582,2.947474,3.467617,-11.939508,3.467617,-11.939508,17.19779,-13.730173,-13.144835,1.205327
75.757,39.5218,-5.2183,103.9429,4.2114,-10.339929,2.35535,2.771,-12.164622,2.771,-12.164622,16.656779,-13.885779,-13.090405,0.925783
75.767,40.4886,-5.2183,96.5576,4.2114,-10.508606,1.77493,2.088153,-12.363066,2.088153,-12.363066,16.092126,-14.003973,-13.032102,0.669036
75.777,42.164,-5.1798,78.4912,2.9297,-10.651678,1.208242,1.421461,-12.531386,1.421461,-12.531386,15.500733,-14.079272,-12.966482,0.435096
75.787,42.8616,-5.1469,69.0918,3.418,-10.7656,0.657368,0.773374,-12.665411,0.773374,-12.665411,14.877321,-14.103947,-12.888962,0.223552
75.797,43.4549,-5.1249,58.7158,4.2114,-10.846846,0.122087,0.143632,-12.760995,0.143632,-12.760995,14.216621,-14.072989,-12.794249,0.033255
75.807,43.9602,-5.1249,49.9268,2.2583,-10.891256,-0.399592,-0.470108,-12.813242,-0.470108,-12.813242,13.514325,-13.984433,-12.676351,-0.136892
75.817,44.3722,-5.2402,41.4429,-4.5776,-10.894458,-0.909424,-1.06991,-12.817009,-1.06991,-12.817009,12.767715,-13.837625,-12.531365,-0.285644
75.827,44.6963,-5.3446,32.7759,-8.0566,-10.851771,-1.408208,-1.656715,-12.766789,-1.656715,-12.766789,11.976239,-13.632954,-12.356852,-0.409937
75.837,44.938,-5.3446,25.2686,-8.0566,-10.76065,-1.89611,-2.230717,-12.659587,-2.230717,-12.659587,11.140781,-13.371498,-12.151046,-0.508541
75.847,45.1687,-5.46,8.606,-9.2773,-10.621152,-2.371866,-2.790431,-12.495473,-2.790431,-12.495473,10.262593,-13.053024,-11.912737,-0.582736
75.857,45.1468,-5.6907,-0.2441,-12.207,-10.432794,-2.833211,-3.33319,-12.273875,-3.33319,-12.273875,9.342412,-12.675602,-11.64019,-0.633686
75.867,45.1468,-5.6907,-0.2441,-12.207,-10.194862,-3.281382,-3.86045,-11.993954,-3.86045,-11.993954,8.38119,-12.24164,-11.331755,-0.6622
75.877,45.0259,-5.9269,-9.6436,-11.0474,-9.908935,-3.719559,-4.375951,-11.65757,-4.375951,-11.65757,7.381558,-11.75751,-10.987146,-0.670424
75.887,44.7952,-5.9928,-21.2402,-8.1787,-9.578183,-4.1478,-4.879765,-11.26845,-4.879765,-11.26845,6.34658,-11.226345,-10.606407,-0.662043
75.8971,44.4491,-6.0367,-31.9214,-6.7139,-9.205627,-4.564603,-5.370121,-10.83015,-5.370121,-10.83015,5.27813,-10.648251,-10.188982,-0.641168
75.907,44.4491,-6.0367,-31.9214,-6.7139,-8.793437,-4.971522,-5.84885,-10.34522,-5.84885,-10.34522,4.177286,-10.026135,-9.734325,-0.610895
75.917,44.0152,-6.0697,-39.0625,-5.188,-8.343781,-5.372422,-6.320497,-9.816213,-6.320497,-9.816213,3.045978,-9.366474,-9.24286,-0.573353
75.927,44.0152,-6.1082,-39.0625,-3.1128,-7.860038,-5.770296,-6.788583,-9.247103,-6.788583,-9.247103,1.887497,-8.67608,-8.716134,-0.530969
75.937,43.5208,-6.1082,-43.396,-3.1128,-7.346263,-6.167257,-7.255597,-8.642662,-7.255597,-8.642662,0.706237,-7.961834,-8.156626,-0.486036
75.9474,43.5208,-6.1136,-43.396,-1.4038,-6.806553,-6.564769,-7.723258,-8.007709,-7.723258,-8.007709,-0.492643,-7.230615,-7.567573,-0.440136
75.957,42.9934,-6.1246,-45.9595,-1.4038,-6.245253,-6.963512,-8.192366,-7.347356,-8.192366,-7.347356,-1.703363,-6.489004,-6.952779,-0.394577
75.9683,42.4112,-6.1356,-53.5889,-1.3428,-5.664522,-7.362023,-8.661203,-6.664143,-8.661203,-6.664143,-2.919738,-5.741466,-6.314031,-0.350112
75.9803,41.741,-6.1356,-65.3076,-1.3428,-5.067916,-7.755967,-9.124667,-5.962253,-9.124667,-5.962253,-4.136658,-4.988009,-5.65525,-0.307003
75.9923,40.961,-6.1356,-77.0264,-1.3428,-4.455612,-8.14245,-9.579353,-5.241896,-9.579353,-5.241896,-5.353783,-4.22557,-4.976442,-0.265454
76.0043,40.961,-6.1356,-77.0264,-1.3428,-3.833485,-8.519303,-10.022709,-4.509982,-10.022709,-4.509982,-6.569368,-3.453341,-4.284365,-0.225617
76.0164,39.1043,-6.1521,-94.5435,-1.2207,-3.201096,-8.884418,-10.452256,-3.765995,-10.452256,-3.765995,-7.780168,-2.672088,-3.578358,-0.187637
76.0283,36.929,-6.1741,-109.5581,-1.5259,-2.539398,-9.242274,-10.873263,-2.987527,-10.873263,-2.987527,-8.995605,-1.877658,-2.835941,-0.151585
76.0403,34.3966,-6.2345,-126.4038,-2.5024,-1.863278,-9.572973,-11.26232,-2.192091,-11.26232,-2.192091,-10.199171,-1.06315,-2.074916,-0.117176
76.0523,34.3966,-6.2949,-126.4038,-0.5493,-1.196449,-9.873486,-11.615865,-1.407588,-11.615865,-1.407588,-11.389483,-0.226382,-1.323169,-0.084419
76.0643,28.2278,-6.262,-162.0483,2.9297,-0.489707,-10.12019,-11.906106,-0.576126,-11.906106,-0.576126,-12.541364,0.635258,-0.521237,-0.054888
76.0763,26.3986,-6.262,-169.6167,2.9297,0.232227,-10.296632,-12.113684,0.273208,-12.113684,0.273208,-13.643743,1.530059,0.303734,-0.030526
76.0883,24.5749,-6.262,-175.7202,2.9297,0.939149,-10.419558,-12.258303,1.104882,-12.258303,1.104882,-14.71813,2.459826,1.116589,-0.011708
76.0963,22.7346,-6.2015,-175.0488,5.7373,1.761188,-10.515932,-12.371685,2.071986,-12.371685,2.071986,-15.78864,3.416955,2.070546,0.00144
76.1043,21.0208,-6.1191,-158.3252,7.3853,2.700459,-10.497618,-12.350139,3.177011,-12.350139,3.177011,-16.737388,4.387249,3.169204,0.007806
76.1123,21.0208,-5.8719,-158.3252,10.0098,3.656028,-10.38279,-12.215046,4.30121,-12.215046,4.30121,-17.568007,5.35296,4.29508,0.00613
76.1203,21.0208,-5.7401,-158.3252,14.4043,4.57875,-10.03617,-11.807259,5.386765,-11.807259,5.386765,-18.109946,6.302687,5.391995,-0.00523
76.1283,19.5157,-5.5369,-143.0664,22.3999,5.565918,-9.714164,-11.428428,6.548139,-11.428428,6.548139,-18.655355,7.226928,6.577678,-0.029538
76.1363,19.5157,-5.5369,-143.0664,22.3999,6.580712,-9.410013,-11.070603,7.742014,-11.070603,7.742014,-19.184592,8.113988,7.81179,-0.069776
76.1443,18.038,-5.2677,-141.0522,28.3813,7.56678,-9.09024,-10.6944,8.902094,-10.6944,8.902094,-19.651459,8.957059,9.029005,-0.126911
76.1523,16.5933,-4.9381,-136.6577,35.4614,8.539175,-8.79489,-10.346929,10.046088,-10.346929,10.046088,-20.099561,9.752631,10.248929,-0.202841
76.1603,10.6112,-4.0537,-142.8833,44.1284,9.492224,-8.523375,-10.027499,11.167322,-10.027499,11.167322,-20.526433,10.498933,11.468692,-0.30137
76.1683,10.6112,-2.8672,-142.8833,124.6948,10.402335,-8.262197,-9.720231,12.23804,-9.720231,12.23804,-20.91803,11.197799,12.681609,-0.443569
76.177,9.1775,-1.2632,-137.8784,180.2368,11.241895,-8.023964,-9.439958,13.225759,-9.439958,13.225759,-21.289576,11.849619,13.901607,-0.675848
76.187,7.8317,0.4562,-123.4741,186.4014,11.997789,-7.828111,-9.209542,14.115046,-9.209542,14.115046,-21.658634,12.449092,15.146642,-1.031596
76.197,5.5026,2.203,-112.4878,173.5229,12.687051,-7.696159,-9.054304,14.925942,-9.054304,14.925942,-22.04152,12.987216,16.431332,-1.505391
76.207,4.404,2.203,-109.1919,173.5229,13.332162,-7.636966,-8.984666,15.684896,-8.984666,15.684896,-22.442496,13.45783,17.758842,-2.073946
76.217,3.3658,3.7301,-102.9663,154.7852,13.94694,-7.648816,-8.998606,16.408164,-8.998606,16.408164,-22.858444,13.859838,19.121427,-2.713263
76.227,3.3658,5.4165,-102.9663,171.3257,14.535688,-7.726569,-9.090081,17.100808,-9.090081,17.100808,-23.28483,14.194749,20.505072,-3.404264
76.237,2.4319,5.4165,-90.6982,171.3257,15.093613,-7.865493,-9.253521,17.757192,-9.253521,17.757192,-23.717317,14.463796,21.895316,-4.138125
76.247,1.6134,6.7623,-82.3975,107.7881,15.625246,-8.059878,-9.482209,18.382642,-9.482209,18.382642,-24.147437,14.665229,23.274969,-4.892327
76.257,1.6134,6.7623,-82.3975,107.7881,16.141986,-8.297515,-9.761782,18.990572,-9.761782,18.990572,-24.560795,14.799013,24.618716,-5.628145
76.267,0.2017,7.6852,-58.2886,80.9937,16.639751,-8.56355,-10.074764,19.576178,-10.074764,19.576178,-24.939611,14.864847,25.896662,-6.320484
76.277,0.2017,9.8495,-58.2886,124.3286,17.097042,-8.846984,-10.408216,20.114166,-10.408216,20.114166,-25.267529,14.859314,27.080763,-6.966597
76.287,0.2017,9.8495,-58.2886,124.3286,17.48732,-9.137779,-10.750328,20.573317,-10.750328,20.573317,-25.536017,14.785689,28.154283,-7.580966
76.3003,-0.3092,15.7437,-48.0347,135.1929,17.792583,-9.429774,-11.093851,20.93245,-11.093851,20.93245,-25.74452,14.650669,29.107649,-8.175199
76.3083,-0.3092,17.2268,-48.0347,152.0996,18.000689,-9.722953,-11.438768,21.17728,-11.438768,21.17728,-25.89698,14.458211,29.933238,-8.755958
76.317,-0.7267,17.2268,-38.4521,152.0996,18.107071,-10.018269,-11.786199,21.302436,-11.786199,21.302436,-25.998615,14.212416,30.633042,-9.330606
76.327,-1.0508,20.5996,-31.0059,171.9971,18.114021,-10.31846,-12.139364,21.310613,-12.139364,21.310613,-26.055084,13.91572,31.2144,-9.903787
76.337,-1.5726,22.3245,-13.7329,170.8374,18.021936,-10.628878,-12.504562,21.202277,-12.504562,21.202277,-26.07168,13.567117,31.682286,-10.480008
76.347,-1.4902,23.9999,11.9019,163.6353,17.83507,-10.956886,-12.890454,20.982435,-12.890454,20.982435,-26.050522,13.160068,32.038972,-11.056538
76.357,-1.3474,23.9999,15.9302,163.6353,17.560879,-11.30719,-13.302576,20.659857,-13.302576,20.659857,-25.990747,12.688171,32.284732,-11.624875
76.367,-1.3474,25.5709,15.9302,151.5503,17.204947,-11.675854,-13.736299,20.241114,-13.736299,20.241114,-25.891812,12.155514,32.417887,-12.176772
76.377,-0.8145,25.5709,21.8506,151.5503,16.772464,-12.051529,-14.178269,19.73231,-14.178269,19.73231,-25.750041,11.571771,32.436309,-12.703999
76.387,-0.8145,27.0596,21.8506,145.6909,16.268424,-12.427675,-14.620794,19.139322,-14.620794,19.139322,-25.566182,10.945388,32.340344,-13.201023
76.397,-0.6388,27.0596,11.3525,145.6909,15.698143,-12.795466,-15.053489,18.468403,-15.053489,18.468403,-25.341464,10.287975,32.133119,-13.664716
76.407,-0.6443,32.322,-4.8828,120.9106,15.069143,-13.141299,-15.460351,17.728403,-15.460351,17.728403,-25.077991,9.61764,31.816571,-14.088168
76.417,-0.6443,33.4371,-4.8828,115.4785,14.3905,-13.452778,-15.826797,16.93,-15.826797,16.93,-24.778485,8.951688,31.389931,-14.459932
76.427,-0.6443,33.4371,-4.8828,115.4785,13.669882,-13.724685,-16.146688,16.082214,-16.146688,16.082214,-24.445625,8.298937,30.857187,-14.774972
76.437,-0.4081,35.6234,12.085,106.0791,12.912871,-13.959262,-16.422661,15.191612,-16.422661,15.191612,-24.081838,7.659177,30.225867,-15.034255
76.447,-0.2378,36.5957,13.916,101.4404,12.12403,-14.161198,-16.660233,14.263564,-16.660233,14.263564,-23.687925,7.027692,29.500628,-15.237064
76.457,-0.062,36.5957,15.3198,101.4404,11.306331,-14.331616,-16.860725,13.301566,-16.860725,13.301566,-23.264244,6.403519,28.685926,-15.38436
76.467,-0.062,38.4249,15.3198,86.2427,10.461858,-14.4686,-17.021882,12.308068,-17.021882,12.308068,-22.811731,5.789848,27.785246,-15.477177
76.477,0.1138,39.2104,16.2354,77.2705,9.595799,-14.569199,-17.140233,11.289175,-17.140233,11.289175,-22.330163,5.18993,26.80145,-15.512274
76.487,0.2566,39.8916,14.7095,66.04,8.713454,-14.630523,-17.21238,10.251122,-17.21238,10.251122,-21.819349,4.606969,25.737238,-15.486116
76.497,0.4873,39.8916,11.7188,66.04,7.818331,-14.649553,-17.234768,9.198036,-17.234768,9.198036,-21.279676,4.044908,24.597202,-15.399166
76.507,0.4873,40.9847,11.7188,49.4385,6.913945,-14.623887,-17.204573,8.134052,-17.204573,8.134052,-20.712156,3.507583,23.387235,-15.253183
76.517,0.5642,41.4077,9.8267,40.8936,6.005615,-14.552142,-17.120166,7.06543,-17.120166,7.06543,-20.117695,2.997529,22.112349,-15.04692
76.527,0.6357,41.4077,4.4556,40.8936,5.097213,-14.4328,-16.979764,5.996721,-16.979764,5.996721,-19.497508,2.517743,20.778406,-14.781685
76.537,0.6247,41.7483,1.3428,33.2031,4.190949,-14.264604,-16.781886,4.930528,-16.781886,4.930528,-18.854034,2.072147,19.393752,-14.463224
76.547,0.6247,42.1987,1.3428,16.8457,3.292222,-14.048013,-16.527074,3.873203,-16.527074,3.873203,-18.189987,1.662913,17.966561,-14.093358
76.557,0.5587,42.2976,-1.8921,8.667,2.408113,-13.784235,-16.216747,2.833074,-16.216747,2.833074,-17.507151,1.290404,16.503218,-13.670143
76.567,0.5258,42.2976,-1.9531,8.667,1.541617,-13.474339,-15.852163,1.813667,-15.852163,1.813667,-16.806837,0.954673,15.009726,-13.196058
76.577,0.5258,42.2756,-1.9531,-5.0659,0.693854,-13.120523,-15.435909,0.816299,-15.435909,0.816299,-16.090626,0.654717,13.492538,-12.676239
76.587,0.4983,42.1603,-1.6479,-12.3291,-0.131805,-12.725707,-14.97142,-0.155065,-14.97142,-0.155065,-15.359929,0.388509,11.957479,-12.112544
76.597,0.4544,42.1603,-0.061,-12.3291,-0.934046,-12.293,-14.462353,-1.098878,-14.462353,-1.098878,-14.615889,0.153536,10.409609,-11.508486
76.607,0.4544,41.6824,-0.7324,-30.0903,-1.712461,-11.825418,-13.912256,-2.01466,-13.912256,-2.01466,-13.859452,-0.052804,8.853581,-10.868241
76.617,0.4544,41.2979,-0.7324,-40.3442,-2.463217,-11.324758,-13.323244,-2.897902,-13.323244,-2.897902,-13.090819,-0.232424,7.292974,-10.190876
76.627,0.4269,40.8254,-1.8921,-48.2788,-3.184084,-10.791668,-12.696079,-3.745981,-12.696079,-3.745981,-12.309345,-0.386734,5.729804,-9.475785
76.637,0.4104,40.8254,-2.5024,-48.2788,-3.877343,-10.226994,-12.031758,-4.56158,-12.031758,-4.56158,-11.51484,-0.516918,4.165898,-8.727478
76.647,0.4104,40.2926,-2.5024,-53.2227,-4.545998,-9.633103,-11.333062,-5.348233,-11.333062,-5.348233,-10.70872,-0.624342,2.605063,-7.953296
76.657,0.361,39.1006,-2.9297,-61.8286,-5.190156,-9.013183,-10.603744,-6.106066,-10.603744,-6.106066,-9.893036,-0.710708,1.052491,-7.158557
76.667,0.3775,39.1006,4.6387,-61.8286,-5.808668,-8.371378,-9.848679,-6.833727,-9.848679,-6.833727,-9.069173,-0.779506,-0.486501,-6.347226
76.677,0.4489,37.6504,8.0566,-78.5522,-6.400472,-7.71272,-9.073788,-7.529967,-9.073788,-7.529967,-8.237165,-0.836623,-2.007804,-5.522163
76.687,0.5203,36.788,4.6997,-88.2568,-6.96351,-7.04116,-8.283718,-8.192365,-8.283718,-8.192365,-7.398077,-0.88564,-3.510575,-4.68179
76.697,0.5862,35.8376,3.8452,-96.8018,-7.499791,-6.351083,-7.471862,-8.823284,-7.471862,-8.823284,-6.545677,-0.926185,-4.998789,-3.824495
76.707,0.5862,35.8376,3.8452,-96.8018,-8.011618,-5.64383,-6.6398,-9.425433,-6.6398,-9.425433,-5.682017,-0.957783,-6.472216,-2.953217
76.717,0.5862,34.8104,3.8452,-104.0039,-8.499192,-4.92173,-5.790271,-9.999049,-5.790271,-9.999049,-4.809182,-0.981088,-7.925803,-2.073246
76.7283,0.6576,32.5637,4.8218,-115.6616,-8.972731,-4.184922,-4.923438,-10.556154,-4.923438,-10.556154,-3.926267,-0.997171,-9.369299,-1.186855
76.737,0.8389,31.3662,2.1973,-120.1782,-9.395601,-3.430523,-4.035909,-11.053648,-4.035909,-11.053648,-3.029269,-1.00664,-10.759673,-0.293976
76.747,0.8389,31.3662,2.1973,-120.1782,-9.802937,-2.587995,-3.0447,-11.532866,-3.0447,-11.532866,-2.035464,-1.009237,-12.134889,0.602023
76.757,0.8499,30.1193,-1.4648,-124.0845,-10.186962,-1.779665,-2.093724,-11.984661,-2.093724,-11.984661,-1.089407,-1.004317,-13.479937,1.495276
76.767,0.8224,27.4441,-2.1973,-129.7607,-10.570763,-0.883647,-1.039585,-12.436192,-1.039585,-12.436192,-0.048622,-0.990963,-14.818061,2.381869
76.777,0.8224,27.4441,-2.1973,-129.7607,-10.749252,-0.020939,-0.024634,-12.646178,-0.024634,-12.646178,0.944498,-0.969132,-15.905023,3.258845
76.787,0.784,24.6206,-2.3804,-135.1318,-10.74118,0.835943,0.983462,-12.636683,0.983462,-12.636683,1.92331,-0.939848,-16.759389,4.122707
76.797,0.751,24.6206,-2.5024,-135.1318,-10.613483,1.745859,2.053951,-12.48645,2.053951,-12.48645,2.958122,-0.90417,-17.456879,4.970429
76.807,0.6741,21.6323,-3.2349,-143.7988,-10.433425,2.716173,3.195497,-12.274618,3.195497,-12.274618,4.058417,-0.862919,-18.074894,5.800277
76.817,0.6741,20.0613,-3.2349,-148.9258,-10.197827,3.645818,4.289198,-11.997443,4.289198,-11.997443,5.105959,-0.816761,-18.610303,6.61286
76.827,0.5587,18.5287,-9.7046,-150.6348,-9.93462,4.569944,5.376404,-11.687788,5.376404,-11.687788,6.141402,-0.764997,-19.096215,7.408427
76.837,0.5587,17.0345,-9.7046,-146.3623,-9.639404,5.501602,6.472473,-11.340475,6.472473,-11.340475,7.178185,-0.705712,-19.52396,8.183485
76.847,0.5587,17.0345,-9.7046,-146.3623,-9.325828,6.412572,7.544202,-10.971562,7.544202,-10.971562,8.183016,-0.638813,-19.904098,8.932536
76.857,0.4599,14.3374,-10.6201,-132.1411,-9.00012,7.298975,8.58703,-10.588376,8.58703,-10.588376,9.152623,-0.565594,-20.236612,9.648236
76.8671,0.2292,14.3374,-10.437,-132.1411,-8.666293,8.160686,9.600807,-10.195638,9.600807,-10.195638,10.087871,-0.487063,-20.517735,10.322097
76.877,0.2292,13.052,-10.437,-127.0752,-8.32815,8.99051,10.57707,-9.797824,10.57707,-9.797824,10.981479,-0.404409,-20.747015,10.949192
76.8884,0.1303,13.052,-9.8267,-127.0752,-7.987042,9.782756,11.509124,-9.39652,11.509124,-9.39652,11.828143,-0.319019,-20.924271,11.527751
76.9004,0.1303,13.052,-9.8267,-127.0752,-7.643943,10.534021,12.392965,-8.992874,12.392965,-8.992874,12.6252,-0.232234,-21.0507,12.057826
76.9124,0.1303,13.052,-9.8267,-127.0752,-7.300685,11.241468,13.225256,-8.589041,13.225256,-8.589041,13.37035,-0.145094,-21.130094,12.541054
76.9244,0.0369,13.052,-9.0332,-127.0752,-6.959941,11.902593,14.00305,-8.188166,14.00305,-8.188166,14.061604,-0.058554,-21.167425,12.979259
76.9364,0.0369,10.4647,-9.0332,-125.7935,-6.621763,12.516658,14.72548,-7.79031,14.72548,-7.79031,14.699114,0.026366,-21.164421,13.374112
76.9484,0.0369,6.8502,-9.0332,-113.2202,-6.28457,13.083119,15.391904,-7.393612,15.391904,-7.393612,15.28293,0.108975,-21.117784,13.724172
76.9604,-0.0455,5.7681,-7.6294,-106.2622,-5.948592,13.600715,16.00084,-6.998344,16.00084,-6.998344,15.812297,0.188543,-21.022602,14.024258
76.9725,-0.1169,4.7793,-6.2866,-96.9238,-5.616402,14.067268,16.549727,-6.607532,16.549727,-6.607532,16.285916,0.263811,-20.877206,14.269675
76.9844,-0.2323,4.7793,-4.1504,-96.9238,-5.290442,14.480333,17.035686,-6.22405,17.035686,-6.22405,16.702462,0.333224,-20.683217,14.459167
76.9964,-0.2762,3.8949,-3.479,-86.4258,-4.972504,14.838181,17.456683,-5.850005,17.456683,-5.850005,17.061229,0.395454,-20.443473,14.593468
77.0084,-0.2762,3.1149,-3.479,-76.355,-4.665532,15.139775,17.811499,-5.488861,17.811499,-5.488861,17.361437,0.450062,-20.159895,14.671034
77.0204,-0.2762,2.4392,-3.479,-64.5752,-4.373118,15.38403,18.098859,-5.144845,18.098859,-5.144845,17.601474,0.497385,-19.833159,14.688314
77.0324,-0.2762,1.8734,-3.479,-54.3213,-4.097954,15.569281,18.316801,-4.821122,18.316801,-4.821122,17.778861,0.53794,-19.46348,14.642358
77.0444,-0.3257,1.4065,-3.0518,-46.6309,-3.841103,15.69359,18.463046,-4.518945,18.463046,-4.518945,17.890915,0.572132,-19.050973,14.532028
77.0564,-0.3696,1.4065,-3.0518,-46.6309,-3.601174,15.755661,18.536071,-4.236675,18.536071,-4.236675,17.935802,0.600269,-18.596917,14.360242
77.0684,-0.4245,1.4065,-3.8452,-46.6309,-3.374619,15.75615,18.536647,-3.97014,18.536647,-3.97014,17.913686,0.622961,-18.104428,14.134288
77.0804,-0.4959,1,-4.9438,-40.1001,-3.158711,15.697562,18.467719,-3.71613,18.467719,-3.71613,17.826391,0.641328,-17.577398,13.861268
77.0924,-0.4959,0.6649,-4.9438,-32.4707,-2.953459,15.582861,18.332778,-3.474657,18.332778,-3.474657,17.676315,0.656463,-17.019114,13.544457
77.1044,-0.5838,0.0002,-5.9814,-8.667,-2.762515,15.413831,18.133918,-3.250017,18.133918,-3.250017,17.464774,0.669144,-16.431242,13.181225
77.1163,-0.5838,-0.0162,-5.9814,-1.8921,-2.590853,15.190516,17.871195,-3.048062,17.871195,-3.048062,17.191133,0.680063,-15.813852,12.765789
77.1282,-0.5838,0.2584,-5.9814,5.3101,-2.438925,14.912303,17.543886,-2.869323,17.543886,-2.869323,16.854295,0.68959,-15.166959,12.297635
77.1402,-0.6772,0.2584,-6.7749,5.3101,-2.302859,14.579326,17.152147,-2.709246,17.152147,-2.709246,16.454138,0.698009,-14.491497,11.782251
77.1523,-0.6772,0.3628,-6.7749,5.5542,-2.178954,14.192912,16.697544,-2.563476,16.697544,-2.563476,15.991784,0.70576,-13.791543,11.228067
77.1643,-0.7761,0.3628,-7.9956,5.5542,-2.062574,13.756992,16.184697,-2.426557,16.184697,-2.426557,15.47136,0.713337,-13.070979,10.644422
77.1763,-0.7761,0.3628,-7.9956,5.5542,-1.950456,13.276775,15.619735,-2.294654,15.619735,-2.294654,14.898463,0.721272,-12.334446,10.039792
77.1882,-0.7761,0.5496,-7.9956,5.0659,-1.840594,12.758112,15.009543,-2.165404,15.009543,-2.165404,14.2798,0.729743,-11.587347,9.421943
77.2002,-0.9903,0.6045,-8.9722,3.6011,-1.731537,12.207457,14.361714,-2.037103,14.361714,-2.037103,13.622872,0.738842,-10.835343,8.798241
77.2122,-1.0892,0.6265,-8.2397,1.4038,-1.621911,11.631912,13.684602,-1.908131,13.684602,-1.908131,12.9359,0.748702,-10.084058,8.175928
77.2243,-1.0892,0.6155,-8.2397,-0.7935,-1.51053,11.038451,12.986413,-1.777093,12.986413,-1.777093,12.227382,0.759031,-9.339,7.561906
77.2363,-1.3419,0.6155,-1.0376,-0.7935,-1.396987,10.433032,12.274155,-1.643514,12.274155,-1.643514,11.506337,0.767817,-8.605318,6.961803
77.2483,-1.3419,0.6155,-1.0376,-0.7935,-1.282791,9.820895,11.553994,-1.509166,11.553994,-1.509166,10.782205,0.771789,-7.88856,6.379394
77.2603,-1.3419,0.6155,-1.0376,-0.7935,-1.170628,9.208299,10.833293,-1.37721,10.833293,-1.37721,10.063473,0.76982,-7.194526,5.817316
77.2723,-1.3419,0.5001,-1.0376,-6.5308,-1.061106,8.602127,10.120149,-1.24836,10.120149,-1.24836,9.357483,0.762666,-6.527422,5.279063
77.2843,-1.3419,0.4067,-1.0376,-8.2397,-0.953225,8.008537,9.421808,-1.121442,9.421808,-1.121442,8.670772,0.751035,-5.890683,4.769242
77.2963,-1.3419,0.3024,-1.0376,-9.1553,-0.845745,7.433924,8.745793,-0.994994,8.745793,-0.994994,8.010211,0.735582,-5.285914,4.29092
77.3083,-1.5781,0.3024,-3.6621,-9.1553,-0.739754,6.882091,8.096577,-0.870299,8.096577,-0.870299,7.379047,0.717531,-4.715279,3.84498
77.3203,-1.644,0.198,-5.3101,-9.7656,-0.640385,6.357828,7.479797,-0.753395,7.479797,-0.753395,6.780819,0.698978,-4.184846,3.431452
77.3323,-1.7264,0.0881,-6.0425,-10.437,-0.54752,5.86418,6.899035,-0.644141,6.899035,-0.644141,6.217327,0.681708,-3.694318,3.050177
77.3443,-1.8198,-0.0217,-6.4697,-11.0474,-0.463219,5.404263,6.357956,-0.544964,6.357956,-0.544964,5.691419,0.666537,-3.245872,2.700909
77.3563,-1.8198,-0.1261,-6.4697,-10.9253,-0.363288,4.971202,5.848472,-0.427398,5.848472,-0.427398,5.194769,0.653703,-2.810373,2.382975
77.3683,-1.9077,-0.214,-7.2021,-9.8267,-0.269728,4.573624,5.380734,-0.317327,5.380734,-0.317327,4.73744,0.643294,-2.412267,2.09494
77.3802,-1.9956,-0.214,-7.4463,-9.8267,-0.18285,4.212979,4.956446,-0.215117,4.956446,-0.215117,4.32095,0.635497,-2.050042,1.834924
77.3923,-2.4405,-0.2854,-6.7749,-8.2397,-0.098827,3.884357,4.569831,-0.116267,4.569831,-0.116267,3.939653,0.630179,-1.717229,1.600962
77.4043,-2.5669,-0.3403,-5.0049,-6.8359,-0.021589,3.582934,4.215216,-0.025399,4.215216,-0.025399,3.588816,0.626401,-1.416072,1.390673
77.4163,-2.6163,-0.3843,-3.418,-5.8594,0.050548,3.305445,3.888759,0.059468,3.888759,0.059468,3.266123,0.622636,-1.14212,1.201588
77.4282,-2.7152,-0.4172,-4.6387,-5.249,0.117041,3.05387,3.592789,0.137695,3.592789,0.137695,2.97475,0.618039,-0.894006,1.031702
77.4402,-2.8745,-0.4667,-4.6997,-3.8452,0.177931,2.825852,3.324532,0.209331,3.324532,0.209331,2.711566,0.612966,-0.669853,0.879184
77.4523,-2.8745,-0.4777,-4.6997,-3.2349,0.22819,2.626668,3.090197,0.268458,3.090197,0.268458,2.482362,0.607836,-0.47373,0.742188
77.4643,-2.9624,-0.5875,-4.0283,-3.8452,0.291439,2.437954,2.868181,0.342869,2.868181,0.342869,2.265627,0.602554,-0.276575,0.619444
77.4762,-3.0063,-0.6864,-4.2114,-4.4556,0.363036,2.260075,2.658912,0.427101,2.658912,0.427101,2.062001,0.596911,-0.083381,0.510482
77.4883,-3.0612,-0.6864,-5.0659,-4.4556,0.444619,2.096948,2.466998,0.523082,2.466998,0.523082,1.87587,0.591127,0.108162,0.41492
77.5002,-3.1217,-0.8567,-5.4932,-5.6763,0.536088,1.933397,2.274585,0.630692,2.274585,0.630692,1.68877,0.585815,0.29838,0.332312
77.5123,-3.1217,-0.8567,-5.4932,-5.6763,0.64185,1.774773,2.087968,0.755117,2.087968,0.755117,1.506606,0.581362,0.492813,0.262304
77.5246,-3.1876,-0.972,-4.5776,-5.6763,0.752125,1.63274,1.920871,0.884853,1.920871,0.884853,1.343287,0.577583,0.68066,0.204193
77.5363,-3.2425,-1.0325,-4.0894,-5.7373,0.865627,1.514688,1.781986,1.018385,1.781986,1.018385,1.208106,0.57388,0.861391,0.156994
