time,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,nn_torque_left,nn_torque_right,nn_qHr_left,nn_qHr_right,nn_L_P,nn_L_D,nn_R_P,nn_R_D,gait_cycle
11.0,-10.0432,-17.5379,-287.5366,59.7534,36.12600863765161,-28.39170703604704,0.0485796603190177,0.05044711510550724,2.4289830159508847,5.797999142103768,2.522355755275362,5.99790912931862,10
11.01,-13.07,-16.3624,-300.293,46.3867,33.092397435532334,-24.148717090534397,-0.0020899272180773254,0.1147121476971368,-0.10449636090386627,3.693951631982828,5.73560738485684,7.529098701427237,10
11.02,-13.07,-16.3624,-300.293,46.3867,29.844367812317387,-19.72895995810935,-0.05406291255889525,0.17937024895688158,-2.7031456279447625,1.477733922734929,8.968512447844079,8.948030714718136,10
11.03,-13.07,-15.7746,-300.293,52.6123,26.383161204393154,-15.166759109985875,-0.10743109724168538,0.24380645098274634,-5.3715548620842695,-0.835716685705429,12.190322549137317,10.257222848300838,10
11.04,-22.5512,-15.7746,-321.5942,52.6123,22.71116205006342,-10.496544062377804,-0.16225699482792247,0.30756119597834025,-8.112849741396124,-3.2343579214901745,15.378059798917013,11.463961795679928,10
11.05,-25.8196,-15.1484,-326.9653,58.5938,18.831847555801144,-5.752244065718365,-0.21846034124756572,0.3704196021795163,-10.923017062378285,-5.7130687430440315,18.520980108975817,12.57524493454205,10
11.06,-29.0606,-14.5222,-326.416,59.5703,14.749765971604457,-0.9665079317224841,-0.27588488867245253,0.43228699315801544,-13.794244433622627,-8.263018404664539,21.61434965790077,13.598006177619338,10
11.07,-32.2521,-13.3577,-318.0542,52.4902,10.470662794048629,3.8299986311824528,-0.33438440276522396,0.49302448024441975,-16.7192201382612,-10.867560702273659,24.651224012220986,14.536106471444368,10
11.08,-35.2019,-12.0942,-288.208,58.4717,6.0018001547776905,8.608998503392893,-0.3937665344275361,0.552442437937533,-19.688326721376807,-13.501225078523918,27.62212189687665,15.391519820776821,10
11.09,-35.2019,-12.0942,-288.208,58.4717,1.3524500253145852,13.34477363969552,-0.45372995806749805,0.6104073488551061,-22.686497903374903,-16.135715042119624,30.5203674427553,16.169182766707554,10
11.1,-37.7507,-11.3801,-259.5825,68.1763,-3.46559520096366,18.014324970666614,-0.513933818574061,0.6668752731028631,-25.69669092870305,-18.747371248430607,33.34376365514316,16.87642494089812,10
11.11,-42.0684,-10.5397,-195.6177,84.7778,-8.437589361014233,22.5976101212682,-0.5740373177543519,0.7218366161558412,-28.70186588771759,-21.3000020187117,36.09183080779206,17.524958032023566,10
11.12,-43.7712,-10.5397,-169.7998,84.7778,-13.545295279369409,27.077809336935033,-0.6336054835706354,0.7753346204436006,-31.68027417853177,-23.746455673607745,38.76673102218003,18.127327971430027,10
11.13,-45.2654,-10.5397,-149.5361,84.7778,-18.766472566053086,31.44152408418824,-0.6922388412642746,0.8275367862613446,-34.61194206321373,-26.05483536030875,41.37683931306723,18.689054549184263,10
11.14,-45.2654,-8.6225,-149.5361,99.6094,-24.074946757265216,35.678886184986396,-0.7496412230794472,0.8787519294494851,-37.48206115397236,-28.212687936435255,43.937596472474254,19.214929128626206,10
11.15,-45.2654,-5.5519,-149.5361,104.5532,-29.441408408192288,39.783668023745264,-0.8055375384857715,0.9293153344051487,-40.27687692428857,-30.219932872115336,46.465766720257434,19.714082258258298,10
11.16,-45.2654,-5.5519,-149.5361,104.5532,-34.83462579710708,43.75333701532256,-0.859802644656096,0.9794832974217121,-42.990132232804804,-32.08179054457316,48.974164871085605,20.192663574909663,10
11.17,-48.7206,-4.5521,-100.2808,103.8208,-40.22264949433108,47.588822137363344,-0.9123096614221412,1.0293724243301208,-45.61548307110706,-33.79210184859574,51.46862121650604,20.651595717351558,10
11.18,-50.2752,-3.5304,-68.3594,103.5156,-45.57350271896436,51.29390044516322,-0.9628393854820635,1.0789196905975373,-48.141969274103175,-35.3268757909354,53.94598452987687,21.090402426099928,10
11.19,-50.775,-2.4482,-50.9644,110.6567,-50.855340899532045,54.874391216805485,-1.0112995299661591,1.1280526290083521,-50.564976498307956,-36.66481026049929,56.40263145041761,21.510488708214442,10
11.2,-51.1211,-1.2507,-34.3018,118.042,-56.036663275776284,58.337459073585485,-1.0576536996373678,1.1767382373639108,-52.88268498186839,-37.79814505556974,58.83691186819554,21.91683995679718,10
11.21,-51.242,-0.0807,-9.9487,115.2344,-61.08682773640532,61.69109055697462,-1.1018936299902435,1.2248453589310813,-55.09468149951218,-38.72248841327017,61.242267946554065,22.313543036163082,10
11.22,-51.1156,2.1386,13.6108,108.2153,-65.9766149372746,64.94353310458794,-1.1440374984208046,1.2721401611713146,-57.20187492104023,-39.431381094018434,63.607008058565725,22.698695299815906,10
11.23,-51.1156,2.1386,13.6108,108.2153,-70.6786665331853,68.10258770832121,-1.1840585818114422,1.318310773685749,-59.20292909057211,-39.92379750319035,65.91553868428744,23.067895458728945,10
11.24,-50.786,3.1933,32.5928,102.7832,-75.1678895752805,71.17490153229429,-1.2219891003465169,1.3630355146363409,-61.099455017325845,-40.2063630964005,68.15177573181704,23.4182014214095,10
11.25,-49.583,3.1933,66.4063,102.7832,-79.42182822092812,74.1654237831871,-1.2578449598561785,1.4059700234850898,-62.892247992808926,-40.27911593535679,70.2985011742545,23.74736268765158,10
11.26,-48.7151,4.193,85.3882,97.168,-83.4207349615219,77.0770104442789,-1.2915330577636583,1.446682943747388,-64.57665288818292,-40.134999305351286,72.3341471873694,24.05335731105282,10
11.27,-47.6439,5.1433,107.8491,92.2241,-87.14728931217701,79.91010738157662,-1.3228865126759062,1.4847317728624663,-66.1443256337953,-39.77102312599004,74.23658864312331,24.333227322607325,10
11.28,-46.3695,6.0497,128.1738,87.3413,-90.58617399306772,82.66251934838385,-1.3515672133511318,1.519666036244575,-67.5783606675566,-39.187616359725524,75.98330181222876,24.58338296265648,10
11.29,-44.9248,7.6317,145.813,70.6787,-93.72356866064186,85.32927012637057,-1.3770988800467587,1.5510327809447941,-68.85494400233793,-38.38681185972633,77.5516390472397,24.798090262402695,10
11.3,-44.9248,8.2964,145.813,64.209,-96.54665681964897,87.90254067266628,-1.3990405177938614,1.5784333322587993,-69.95202588969308,-37.37715459593876,78.92166661293997,24.96913422256484,10
11.31,-43.2878,8.9171,167.2363,59.6924,-99.0433509842772,90.37173346016168,-1.4169911730317781,1.6014968468947148,-70.84955865158891,-36.17110903764752,80.07484234473574,25.091625408545845,10
11.32,-39.2229,9.3731,221.3745,39.4897,-101.2020518714909,92.7236963558003,-1.4304048589654665,1.619878794926169,-71.52024294827332,-34.76731605896918,80.99393974630846,25.16090352984131,10
11.33,-36.8169,9.6807,245.2393,30.0293,-103.01102865451645,94.94305318539541,-1.43863258870962,1.6333561193283936,-71.931629435481,-33.15208647245814,81.66780596641968,25.168550686500552,10
11.34,-34.4274,10.0213,233.2764,33.8745,-104.45779902735468,97.01269163773662,-1.4414280681035203,1.6418964509622804,-72.07140340517601,-31.328537675691212,82.09482254811402,25.11155215396339,10
11.35,-32.3729,10.0213,198.6694,33.8745,-105.52956361545857,98.91447070631939,-1.43909092965161,1.6453718695812583,-71.9545464825805,-29.329356245851862,82.26859347906291,24.995207045871947,10
11.36,-30.1867,10.8562,228.2104,20.0195,-106.21465859334602,100.6298951531912,-1.4317091818499008,1.6435139245863353,-71.58545909249504,-27.189069743161138,82.17569622931677,24.822666880704073,10
11.37,-30.1867,10.8562,228.2104,20.0195,-106.50354173299571,102.14065554362685,-1.4187530191838744,1.636465543781969,-70.93765095919372,-24.922056242886576,81.82327718909845,24.592900360016806,10
11.38,-27.7147,10.8562,245.4224,20.0195,-106.38851893062677,103.4292905452483,-1.3995664268918733,1.6244777293587482,-69.97832134459367,-22.53675557893172,81.2238864679374,24.30841072844474,10
11.39,-22.9576,10.9826,233.3374,6.8359,-105.86300751330948,104.47980805001598,-1.3736952203647357,1.607472100977748,-68.68476101823678,-20.047029662053866,80.3736050488874,23.971851732633613,10
11.4,-20.667,10.3948,225.0977,-44.4946,-104.92130477752865,105.27777094906634,-1.3410904467524807,1.5852657942771649,-67.05452233762404,-17.47470895144332,79.26328971385824,23.570805294741703,10
11.41,-18.4533,9.6917,211.9751,-75.3174,-103.55908050363024,105.8097586417424,-1.3019544593758559,1.557688990659915,-65.0977229687928,-14.846256487289471,77.88444953299575,23.078070980890086,10
11.42,-16.5581,8.7029,174.8657,-99.2432,-101.77422540894811,106.06266753585193,-1.2564532198290914,1.5247915643774732,-62.82266099145457,-12.193070997284138,76.23957821887366,22.471384570024806,10
11.43,-15.064,6.2639,138.7939,-129.3945,-99.56776570863927,106.02346659434806,-1.2049484422032848,1.4868622804650815,-60.24742211016424,-9.556057790177364,74.34311402325407,21.737352049747052,10
11.44,-15.064,6.2639,138.7939,-129.3945,-96.94484494234841,105.67956435318959,-1.1480747405945617,1.4443151267316703,-57.403737029728084,-6.969281346575444,72.21575633658351,20.869934861336574,10
11.45,-13.8994,6.2639,106.4453,-129.3945,-93.91557705194163,105.01954979885953,-1.0866484928001907,1.3975415355114915,-54.332424640009535,-4.454198947852722,69.87707677557458,19.876721221834025,10
11.46,-12.2899,3.3526,73.4863,-157.2876,-90.49564172860428,104.03400594438668,-1.0216453214390502,1.3468772387921635,-51.08226607195251,-2.036989573685903,67.34386193960817,18.76565607338321,10
11.47,-11.6527,1.798,66.2842,-158.4473,-86.70673693321554,102.71606973022901,-0.9540556113332906,1.2926428347204746,-47.70278056666453,0.25694181702629765,64.63214173602373,17.53767984930472,10
11.48,-10.9441,1.798,64.9414,-158.4473,-82.57664809373873,101.06168057747938,-0.8847066580156913,1.2351291414843042,-44.23533290078456,2.418051671905364,61.75645707421521,16.20032831171845,10
11.49,-10.3124,-1.388,71.3501,-184.021,-78.13857715378936,99.06971213280525,-0.8142597850753238,1.1746404781558997,-40.71298925376619,4.448655490676815,58.73202390779498,14.761721037109467,10
11.5,-9.6202,-5.865,77.6367,-234.4971,-73.42984852288379,96.74188394489194,-0.7432061604584059,1.1114348431500303,-37.1603080229203,6.356317693949339,55.57174215750151,13.212207510078736,10
11.51,-9.6202,-5.865,77.6367,-234.4971,-68.49036980020824,94.0822521804217,-0.6719207286988909,1.0457380616275582,-33.596036434944544,8.148708745900414,52.286903081377915,11.537570262439406,10
11.52,-8.8787,-8.293,83.1909,-246.7041,-63.36117468548489,91.09664226683314,-0.6007483164524784,0.977826980946829,-30.03741582262392,9.831617406643572,48.89134904734145,9.740159888637775,10
11.53,-7.1428,-10.8747,79.7729,-258.606,-58.083228768548786,87.79247700538836,-0.530006561986997,0.9080223718454167,-26.50032809934985,11.40978619882893,45.401118592270834,7.828739177498793,10
11.54,-6.2749,-13.473,94.1772,-264.7705,-52.69647187651502,84.17886478474779,-0.45992818540925096,0.8366420249096411,-22.996409270462546,12.88921682303786,41.83210124548206,5.81039043337644,10
11.55,-5.2257,-16.1702,104.8584,-269.2871,-47.23893572050206,80.26665967748195,-0.39061407855410746,0.7639618134768877,-19.530703927705375,14.281124957272212,38.19809067384439,3.695128850945078,10
11.56,-4.226,-18.8453,97.9614,-264.9536,-41.74590409546019,76.06846788630847,-0.322129556640724,0.6902254370852725,-16.1064778320362,15.594424067331337,34.511271854263626,1.4966542061124088,10
11.57,-3.4185,-24.3714,79.4067,-280.8838,-36.249405068844,71.59863917881086,-0.25463686947519115,0.6157037327567461,-12.731843473759557,16.82578289083161,30.785186637837302,-0.7723975876693053,10
11.58,-3.4185,-24.3714,79.4067,-280.8838,-30.77826266333743,66.87320193968728,-0.18837836569015193,0.5406940510643055,-9.418918284507596,17.967254206873783,27.034702553215272,-3.103870079756757,10
11.59,-2.7373,-27.2773,64.5142,-290.7104,-25.358494128757616,61.90970378865046,-0.12363771991820585,0.4654688402708056,-6.181885995910292,19.014368285304094,23.27344201354028,-5.489651701987275,10
11.6,-1.6222,-30.2491,45.6543,-295.4102,-20.013800856987537,56.72698421622938,-0.060779182847673446,0.39027066356317874,-3.038959142383672,19.959848290928296,19.513533178158937,-7.92178801560325,10
11.61,-1.2322,-30.2491,33.0811,-295.4102,-14.766149567132441,51.34492322275028,-0.00020408628611919,0.3153259700925741,-0.0102043143059595,20.79356332464367,15.766298504628706,-10.391630306138524,10
11.62,-0.9465,-33.2429,23.6816,-298.5229,-9.636342619153265,45.784215859180335,0.05774944993950681,0.24085638527201592,2.8874724969753403,21.509412901074143,12.042819263600796,-12.888461359419683,10
11.63,-0.7433,-39.0602,14.4043,-281.189,-4.64434852593897,40.066237165552735,0.11283619921430595,0.16710208957050804,5.641809960715297,22.105235035130246,8.355104478525401,-15.397961331796195,10
11.64,-0.6609,-41.7353,4.8828,-264.5874,0.19065268762908616,34.2130763322603,0.16489443006154225,0.09434247967961717,8.244721503077113,22.580245186448543,4.7171239839808585,-17.898341397425508,10
11.65,-0.6609,-44.1029,4.8828,-246.521,4.85041887156733,28.247755282955566,0.21384949277005927,0.02288077005838801,10.692474638502963,22.93631680922168,1.1440385029194005,-20.36493212633958,10
11.66,-0.6609,-46.3935,2.4414,-223.5107,9.31794153863947,22.194495139666852,0.25969197017327167,-0.04699219605239911,12.984598508663584,23.179427614755532,-2.3496098026199554,-22.773624132868722,10
11.67,-0.595,-48.4315,12.8174,-197.4487,13.577855706048272,16.07890291341991,0.3024651823546875,-0.11499028573400205,15.123259117734374,23.31954420929155,-5.749514286700102,-25.09921800287323,10
11.68,-0.3753,-50.1893,27.0996,-170.3491,17.616939099150954,9.928068602987768,0.34228817201474915,-0.18085173680558594,17.11440860073746,23.37249388443232,-9.042586840279297,-27.316153016816234,10
11.69,0.0532,-51.667,49.6826,-141.6626,21.42471851738176,3.770552266199939,0.3793912250182237,-0.24438186664556794,18.969561250911184,23.359833449475264,-12.219093332278398,-29.399886853272395,10
11.7,0.6025,-52.837,59.021,-110.9009,24.994103620620223,-2.363778865561346,0.41401077296211036,-0.3054451130259408,20.700538648105518,23.303228371893226,-15.27225565129704,-31.32700135173203,10
11.71,1.3057,-54.3257,79.5898,-55.7861,28.321796664004104,-8.443984501525996,0.4462836457981009,-0.36391899339811096,22.314182289905045,23.221045669325616,-18.19594966990555,-33.06964501872721,10
11.72,1.3057,-54.3257,79.5898,-55.7861,31.408296736244992,-14.438243122464442,0.4762632965107436,-0.41961520289274234,23.813164825537182,23.127540250519125,-20.980760144637117,-34.60404191525598,10
11.73,2.0637,-54.3257,77.9419,-55.7861,34.257531730660006,-20.31418185533768,0.5040247456349338,-0.4723303386760586,25.201237281746693,23.028439999287745,-23.61651693380293,-35.92924863380358,10
11.74,3.6512,-54.7981,88.8672,-9.5215,36.876270243853384,-26.039548144708952,0.5296597869893063,-0.5219309541066988,26.482989349465313,22.926374082221553,-26.096547705334938,-37.04725608849944,10
11.75,4.5521,-54.7761,95.6421,5.6763,39.27349244926586,-31.582888463930658,0.5531840034720561,-0.5682886980873524,27.659200173602805,22.828270785399347,-28.41443490436762,-37.9463374997882,10
11.76,5.5079,-54.5564,97.0459,26.3672,41.45979714121053,-36.91390125186479,0.57454878226126,-0.6112371439809703,28.727439113063003,22.740198162102107,-30.561857199048514,-38.61900979866805,10
11.77,6.4692,-54.1114,99.2432,48.8892,43.44680131863268,-42.003633010184785,0.593690933083755,-0.6505728374651393,29.68454665418775,22.664382900618048,-32.528641873256966,-39.06353699690123,10
11.78,7.436,-52.5019,97.7173,99.6704,45.24654074154771,-46.82459673981116,0.6105758336249492,-0.6860705647883548,30.52879168124746,22.601065549113656,-34.303528239417744,-39.270468761127056,10
11.79,7.436,-52.5019,97.7173,99.6704,46.87098220071391,-51.350700147327565,0.6252683174276431,-0.7174822462391658,31.263415871382154,22.54922349839123,-35.87411231195829,-39.23029135891787,10
11.8,8.4248,-52.5019,104.248,99.6704,48.3318028668859,-55.55724016673038,0.6380534496674929,-0.7446456291401536,31.902672483374644,22.509243954146413,-37.23228145700768,-38.952326054283176,10
11.81,10.4023,-49.9476,103.3936,141.1743,49.64041546415884,-59.42129637159045,0.6490866898925141,-0.7675801690244312,32.454334494625705,22.48311573357164,-38.37900845122156,-38.448163340110106,10
11.82,11.3527,-48.404,92.7734,158.6304,50.80776170222657,-62.922166607734674,0.6579598486871548,-0.7861522009000016,32.89799243435774,22.46840786456672,-39.30761004500008,-37.71551510126148,10
11.83,12.2096,-46.6462,86.792,180.2368,51.84355223646007,-66.04124316203253,0.664190230669949,-0.7998371509311175,33.20951153349745,22.457658305509042,-39.99185754655588,-36.753720430027,10
11.84,13.0006,-44.6797,75.9888,202.2095,52.75552523482068,-68.7613852410594,0.6678040824541478,-0.8079729723198296,33.39020412270739,22.442786362171084,-40.398648615991476,-35.566626914356235,10
11.85,13.5939,-40.5763,54.4434,186.0352,53.549340379433104,-71.06632498119012,0.6690926355854905,-0.810012559103388,33.45463177927452,22.41274219601073,-40.5006279551694,-34.16636264804983,10
11.86,13.5939,-40.5763,54.4434,186.0352,54.22883290753877,-72.94059842005903,0.668132694213757,-0.8056778098644112,33.40663471068785,22.356362713794883,-40.28389049322056,-32.57876294947264,10
11.87,14.1322,-39.1535,56.2134,130.7373,54.79610250768216,-74.37026575431699,0.6646324786209213,-0.7951102130243346,33.231623931046066,22.271489008265355,-39.75551065121673,-30.84242041866791,10
11.88,15.1045,-37.9396,52.2461,130.6152,55.25133967415786,-75.34438154118526,0.6580407582161548,-0.7789009233046444,32.90203791080774,22.160764860114647,-38.94504616523222,-29.00235945647763,10
11.89,15.5384,-36.4234,47.9736,161.1938,55.59258458183957,-75.85663867097699,0.6479415908822548,-0.7578421730122757,32.39707954411274,22.02437293193333,-37.892108650613785,-27.080172613884177,10
11.9,15.7966,-34.8963,26.7944,148.3765,55.81576914212763,-75.90629888378524,0.634425022531389,-0.732585027019382,31.72125112656945,21.8571550486135,-36.6292513509691,-25.07886298041797,10
11.91,15.9394,-33.4187,17.8833,140.625,55.915236803894416,-75.49821544749526,0.6178658165836625,-0.7035157786950884,30.893290829183123,21.6494131408139,-35.17578893475442,-23.01337502222929,11
11.92,15.8461,-31.9245,-8.9111,145.0195,55.88444105066223,-74.6424324456822,0.5985209904336507,-0.6708857272829226,29.926049521682536,21.390035930414,-33.54428636414613,-20.902549298236483,11
11.93,15.8461,-30.2931,-8.9111,164.2456,55.71643856244448,-73.35355633070097,0.576529161014441,-0.6349139872971101,28.82645805072205,21.069820499314826,-31.745699364855508,-18.753492007954446,11
11.94,15.4341,-28.5408,-46.5698,175.4761,55.40417480752312,-71.64979654847541,0.5520568076477449,-0.5957199372907807,27.602840382387246,20.680120859715007,-29.785996864539033,-16.564965199935756,11
11.95,13.6872,-26.8873,-86.792,158.6304,54.940580737906195,-69.5518172588607,0.5251698397540783,-0.5533126369808258,26.258491987703913,20.201376710998,-27.66563184904129,-14.342802325503746,11
11.96,12.5611,-25.514,-125.1221,126.3428,54.31827680964257,-67.08184104643291,0.4957360391368866,-0.5076954285652187,24.78680195684433,19.606492043545277,-25.384771428260933,-12.111026174803191,11
11.97,11.1439,-24.3989,-151.6113,98.5107,53.52900975403063,-64.26333561803311,0.4636385144574612,-0.4589896310019427,23.18192572287306,18.87415914453926,-22.949481550097133,-9.90436232751472,11
11.98,9.5289,-23.5804,-169.9219,74.2188,52.56338157119496,-61.121173834509875,0.42898340542021735,-0.40746409056583327,21.449170271010868,17.993271530152644,-20.373204528291662,-7.755186307003938,11
11.99,7.8315,-22.3664,-174.6826,52.6123,51.41120988113742,-57.68190969499321,0.39202776850155335,-0.35348501422259854,19.60138842507767,16.963962898564525,-17.674250711129925,-5.689587677671259,11
12.0,7.8315,-22.3664,-174.6826,52.6123,50.062350886484865,-53.97391844297688,0.3529884674026705,-0.29751994191548786,17.649423370133523,15.796252468217427,-14.875997095774393,-3.7240060822010204,11
12.01,6.0518,-21.8721,-186.0352,49.3774,48.50759764024633,-50.027309141041506,0.3120317034140228,-0.2401302141756151,15.60158517070114,14.502563055173395,-12.006510708780754,-1.863157476565269,11
12.02,2.0802,-21.8721,-241.5771,49.3774,46.739249722282075,-45.87359657362666,0.26924483979384856,-0.18182266763559624,13.462241989692428,13.080249353117395,-9.091133381779812,-0.10667732277946287,11
12.03,-0.5016,-21.3282,-261.9629,59.082,44.751032243180084,-41.54514645942687,0.22456251071368616,-0.12296100856476572,11.228125535684308,11.51231983849696,-6.148050428238286,1.5491794494735307,11
12.04,-3.1713,-20.1087,-267.4561,60.3027,42.537582209698336,-37.07444504503178,0.17790679373699902,-0.06384074162294542,8.895339686849951,9.793341635661585,-3.192037081147271,3.111521498504937,11
12.05,-5.9124,-19.5484,-276.4282,52.8564,40.09418878789856,-32.493361848848096,0.12930981900236765,-0.0047147738105613735,6.465490950118383,7.933245948224092,-0.23573869052806867,4.5834919518418475,11
12.06,-8.8073,-18.6531,-288.4521,37.5977,37.41700853077587,-27.832633829068683,0.07884533149921799,0.05418153851561831,3.9422665749608994,5.94279142168437,2.7090769257809155,5.960466508599811,11
12.07,-8.8073,-18.6531,-288.4521,37.5977,34.503406637807316,-23.121656684702753,0.02657098618666333,0.11256604032399026,1.3285493093331664,3.8328838211193847,5.6283020161995125,7.236466737071357,11
12.08,-11.8505,-18.1861,-299.1943,41.687,31.352212721546273,-18.388409167853524,-0.027443464879950856,0.17019140536765226,-1.3721732439975427,1.61634395330426,8.509570268382612,8.412651784049668,11
12.09,-18.2006,-17.6918,-315.979,46.0815,27.963892134397483,-13.659220682479209,-0.08307561817123484,0.22697217422728144,-4.153780908561742,-0.698309396747324,11.348608711364072,9.495995530493945,11
12.1,-21.491,-17.1699,-327.0874,49.4995,24.340594582132287,-8.958304894454416,-0.14018008609668764,0.28294590856117985,-7.009004304834382,-3.106910126361526,14.147295428058992,10.494097884559567,11
12.11,-24.7924,-16.659,-329.6509,47.9126,20.48609475887016,-4.307269413863121,-0.19862689330631098,0.33814798798472856,-9.93134466531555,-5.602060734270468,16.90739939923643,11.412683455552443,11
12.12,-28.1487,-16.659,-333.9233,47.9126,16.40574760559686,0.27516915045899726,-0.25828071501497585,0.39258185721362215,-12.914035750748793,-8.17175566202628,19.62909286068111,12.255098911245954,11
12.13,-31.3732,-15.7637,-313.4766,35.0342,12.106566419220622,4.773195570298444,-0.31896103600539316,0.44621777239899096,-15.948051800269658,-10.797769098431651,22.310888619949548,13.021264341846296,11
12.14,-31.3732,-15.3791,-313.4766,33.6304,7.597465268847323,9.173655603905038,-0.38042491418875535,0.4989592035187915,-19.021245709437768,-13.456850484886548,24.947960175939578,13.708434561021315,11
12.15,-34.4164,-15.3791,-297.9126,33.6304,2.8895741054433604,13.465672774345927,-0.44240191918566163,0.5506911157145902,-22.12009595928308,-16.127743471552108,27.53455578572951,14.317071861701319,11
12.16,-39.6953,-14.9562,-243.7744,39.1235,-2.0034326997643075,17.64031896027086,-0.5045540122261085,0.601320418781218,-25.227700611305426,-18.779469323196828,30.0660209390609,14.85250705552823,11
12.17,-41.8706,-13.7477,-215.5762,73.9136,-7.064814805709469,21.69051080329072,-0.5664183506305078,0.650815134616841,-28.320917531525392,-21.368186149212224,32.540756730842055,15.329614605289768,11
12.18,-43.7603,-12.9292,-189.1479,84.2896,-12.27413095048522,25.611253164800125,-0.6275612511855162,0.6993290306915589,-31.37806255927581,-23.85753302264358,34.96645153457795,15.77147536627657,11
12.19,-45.4137,-12.0777,-165.4663,84.8389,-17.60697689379117,29.40011198302803,-0.6876315293413829,0.7471370725939958,-34.381576467069145,-26.22213042144892,37.356853629699785,16.192495481454944,11
12.2,-46.8529,-10.3584,-146.2402,88.7451,-23.035256322542445,33.057492503035476,-0.7462769114853516,0.794471824511782,-37.31384557426758,-28.44196060392486,39.7235912255891,16.596442360414656,11
12.21,-46.8529,-10.3584,-146.2402,88.7451,-28.527812458431953,36.58652621193454,-0.8032309378791356,0.8415592674783842,-40.16154689395678,-30.506456131833747,42.07796337391921,16.98519094267459,11
12.22,-48.1273,-9.4685,-130.6152,87.7075,-34.05136314006954,39.9927450655408,-0.858323687867661,0.8886035207500596,-42.91618439338305,-32.412896618636374,44.430176037502974,17.359233340495198,11
12.23,-50.2642,-8.5621,-100.8911,90.332,-39.571556640835794,43.28363542446384,-0.9114070450116283,0.9356521579224393,-45.570352250581415,-34.153299049855896,46.78260789612197,17.71853459768195,11
12.24,-50.2642,-7.6118,-100.8911,94.6045,-45.053844444343994,46.468063541861994,-0.9623640807026218,0.9826591783029911,-48.11820403513109,-35.71769904909836,49.13295891514956,18.06496856844002,11
12.25,-51.0936,-6.6175,-85.083,102.6611,-50.464199793027916,49.5557179432154,-1.0111223070131714,1.0296183680153255,-50.55611535065857,-37.10453269027574,51.48091840076627,18.402803198178912,11
12.26,-52.2362,-5.5299,-51.7578,106.0181,-55.769795580240796,52.556704533261225,-1.0576349766620745,1.0765117984517496,-52.88174883310373,-38.30851429827525,53.82558992258748,18.73702919815058,11
12.27,-52.2362,-5.5299,-51.7578,106.0181,-60.93952070826852,55.4812081747117,-1.1018876895453031,1.1232395352700628,-55.09438447726516,-39.32141404764083,56.16197676350314,19.070134532737804,11
12.28,-52.5548,-4.4422,-32.3486,106.0181,-65.94437027028854,58.3390853167263,-1.1439243525067027,1.1696478534512988,-57.19621762533513,-40.14335476010909,58.48239267256494,19.40173851996043,11
12.29,-52.6262,-3.3381,-7.1411,108.4595,-70.75781974223204,61.1394027234551,-1.1837642215714086,1.2155330195843244,-59.18821107857043,-40.77253753080787,60.77665097921622,19.731285024997423,11
12.3,-52.2307,-0.9761,24.231,117.4316,-75.35598951329317,63.890030027434484,-1.2213692347609408,1.2606536122495395,-61.06846173804704,-41.199377656878156,63.03268061247698,20.06093429335795,11
12.31,-51.7913,0.2709,39.856,121.3989,-79.71752165232522,66.59738586716159,-1.2567440970070602,1.304796360566126,-62.83720485035301,-41.41531492745977,65.2398180283063,20.395110359912586,11
12.32,-51.1815,1.5343,58.1665,123.8403,-83.82345197901304,69.2663371998454,-1.289959917704265,1.3477394490609669,-64.49799588521326,-41.418593903321906,67.38697245304834,20.73667701942783,11
12.33,-50.3685,2.8142,80.6274,123.6572,-87.65724041016745,71.90011565920236,-1.3210911877935874,1.3891815772627403,-66.05455938967937,-41.20986365171533,69.45907886313701,21.085736102841402,11
12.34,-49.3358,4.0392,103.7598,117.7368,-91.2047816089425,74.50012442098823,-1.3501081148901113,1.4287288281837203,-67.50540574450557,-40.787800902179164,71.43644140918602,21.43943496295123,11
12.35,-49.3358,4.0392,103.7598,117.7368,-94.45423168285687,77.06563899388345,-1.3768469650708635,1.4659259240412952,-68.84234825354318,-40.15611396765244,73.29629620206475,21.793238911385057,11
12.36,-48.0999,5.2367,124.3896,112.915,-97.39573826203461,79.59352217794455,-1.4010585045682942,1.5003325793353832,-70.05292522841471,-39.3248088014991,75.01662896676916,22.143297278666594,11
12.37,-45.0237,5.2367,168.2129,112.915,-100.02105306132412,82.0780790425982,-1.422337776838163,1.531528712367872,-71.11688884190815,-38.294160046180934,76.5764356183936,22.486357112877386,11
12.38,-43.1121,6.3518,193.9087,103.9429,-102.32278011797658,84.51105766316675,-1.4401181852928688,1.559095916423879,-72.00590926464344,-37.053772598434996,77.95479582119394,22.81850074931073,11
12.39,-40.9258,6.3518,222.8394,103.9429,-104.29336986573554,86.88173784826859,-1.4538224877100774,1.5826396488713428,-72.69112438550387,-35.597219042064516,79.13198244356714,23.135217131065172,11
12.4,-38.5088,9.8235,244.9951,68.7866,-105.92432760760575,89.17702381890798,-1.4629318863105267,1.6017320083672593,-73.14659431552634,-33.92373329701378,80.08660041836296,23.4263315961371,11
12.41,-38.5088,11.1474,244.9951,55.542,-107.20591463218241,91.38140733139424,-1.467057047354364,1.615925075211466,-73.3528523677182,-32.04100547051699,80.7962537605733,23.673437584528198,11
