Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,R_command_actuator,L_command_actuator,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,scale_runtime,torque_delay_ms,filter_type,filter_cutoff_hz,filter_order,filter_enable_vr,filter_enable_torque,filter_cfg_seq,filter_source,filter_base_mode,filter_base_desc,filter_runtime_desc,tag,tag_raw
33.6360,17.3988,8.6527,0.8545,5.3101,-3.165251,-4.345930,-5.794574,-4.220334,-5.794574,-4.220334,-4.705408,-1.187418,-3.609633,-0.726565,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6440,17.3988,8.8559,0.8545,5.7983,-3.213757,-4.390511,-5.854015,-4.285009,-5.854015,-4.285009,-4.733710,-1.204537,-3.651990,-0.739544,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6561,17.0307,8.9273,-9.0942,5.8594,-3.259352,-4.428736,-5.904981,-4.345803,-5.904981,-4.345803,-4.767710,-1.210860,-3.690683,-0.749607,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6661,16.9099,8.9933,-12.4512,6.0425,-3.300591,-4.461848,-5.949130,-4.400787,-5.949130,-4.400787,-4.807900,-1.206070,-3.724648,-0.757133,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6761,16.7176,9.0647,-15.3809,6.1035,-3.336550,-4.490747,-5.987663,-4.448734,-5.987663,-4.448734,-4.855262,-1.188641,-3.752402,-0.762620,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6861,16.4979,9.1306,-17.3950,6.1035,-3.366546,-4.515797,-6.021063,-4.488727,-6.021063,-4.488727,-4.911557,-1.156373,-3.772012,-0.766525,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.6961,16.2562,9.1306,-19.1650,6.1035,-3.389825,-4.536951,-6.049267,-4.519767,-6.049267,-4.519767,-4.978734,-1.107465,-3.781263,-0.769197,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7061,15.7234,9.1965,-24.7192,5.7983,-3.405393,-4.554056,-6.072074,-4.540525,-6.072074,-4.540525,-5.058060,-1.041059,-3.777889,-0.770866,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7161,15.4267,9.2899,-28.5034,4.3335,-3.411957,-4.567107,-6.089477,-4.549276,-6.089477,-4.549276,-5.150649,-0.956948,-3.759320,-0.771618,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7261,15.4267,9.3338,-28.5034,4.0283,-3.407907,-4.576466,-6.101954,-4.543876,-6.101954,-4.543876,-5.258905,-0.855074,-3.722686,-0.771330,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7361,15.0862,9.3778,-32.7148,4.0894,-3.391289,-4.583099,-6.110799,-4.521719,-6.110799,-4.521719,-5.386100,-0.735516,-3.664769,-0.769679,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7461,14.6962,9.4327,-36.7432,4.2725,-3.359743,-4.588629,-6.118172,-4.479658,-6.118172,-4.479658,-5.534376,-0.598679,-3.581395,-0.766315,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7561,14.2842,9.4822,-37.1704,3.9673,-3.310474,-4.594930,-6.126574,-4.413966,-6.126574,-4.413966,-5.703724,-0.445172,-3.468428,-0.761076,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7661,13.8667,9.5261,-37.4146,2.2583,-3.240501,-4.603566,-6.138088,-4.320668,-6.138088,-4.320668,-5.893790,-0.275760,-3.323559,-0.753986,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7761,13.4217,9.5591,-41.2598,2.3804,-3.147298,-4.615392,-6.153856,-4.196397,-6.153856,-4.196397,-6.101562,-0.091630,-3.147328,-0.745061,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7861,12.9603,9.6140,-43.2739,4.8218,-3.029579,-4.629981,-6.173308,-4.039439,-6.173308,-4.039439,-6.318132,0.105647,-2.943294,-0.734242,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.7961,12.5099,9.6140,-40.1611,4.8218,-2.887912,-4.644853,-6.193137,-3.850549,-6.193137,-3.850549,-6.532566,0.314417,-2.717661,-0.721670,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8061,12.0814,9.6140,-39.3066,4.8218,-2.724910,-4.655528,-6.207370,-3.633214,-6.207370,-3.633214,-6.736936,0.532794,-2.477203,-0.707896,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8161,11.6090,9.6744,-45.5933,5.1880,-2.544842,-4.656839,-6.209119,-3.393122,-6.209119,-3.393122,-6.926384,0.758376,-2.227827,-0.693697,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8261,11.6090,9.6744,-45.5933,5.1880,-2.352664,-4.644529,-6.192705,-3.136886,-6.192705,-3.136886,-7.098659,0.988747,-1.972618,-0.679752,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8361,11.0707,9.7293,-50.5371,5.4321,-2.152611,-4.616377,-6.155169,-2.870148,-6.155169,-2.870148,-7.256728,1.222309,-1.709266,-0.666516,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8461,9.9281,9.7843,-55.4810,5.9204,-1.946939,-4.572642,-6.096856,-2.595919,-6.096856,-2.595919,-7.404794,1.458552,-1.434834,-0.654264,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8561,9.2524,9.9161,-59.2041,7.1411,-1.735948,-4.515377,-6.020503,-2.314597,-6.020503,-2.314597,-7.544319,1.697931,-1.149785,-0.643201,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8661,8.6427,10.0589,-57.8613,7.5684,-1.519234,-4.446884,-5.929178,-2.025645,-5.929178,-2.025645,-7.675077,1.941488,-0.856451,-0.633604,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8761,8.1044,10.1249,-50.6592,7.0190,-1.296917,-4.368468,-5.824624,-1.729222,-5.824624,-1.729222,-7.795688,2.189822,-0.557615,-0.625847,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8861,8.1044,10.1853,-50.6592,6.3477,-1.069987,-4.280358,-5.707143,-1.426649,-5.707143,-1.426649,-7.906507,2.441808,-0.254747,-0.620228,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.8962,7.6264,10.1853,-44.0063,6.3477,-0.839846,-4.182776,-5.577035,-1.119794,-5.577035,-1.119794,-8.009966,2.694199,0.051976,-0.616750,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9061,6.8904,10.2292,-30.6396,5.6152,-0.607709,-4.077153,-5.436204,-0.810279,-5.436204,-0.810279,-8.107138,2.942122,0.361679,-0.615091,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9161,6.3575,10.2622,-20.8130,5.1880,-0.374526,-3.966360,-5.288480,-0.499369,-5.288480,-0.499369,-8.196728,3.179264,0.671609,-0.614738,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9261,6.3575,10.2951,-20.8130,5.0659,-0.141442,-3.854172,-5.138896,-0.188590,-5.138896,-0.188590,-8.276378,3.398082,0.976951,-0.615118,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9361,6.1982,10.3226,-14.0991,5.4321,0.089620,-3.744662,-4.992883,0.119494,-4.992883,0.119494,-8.343250,3.591213,1.271442,-0.615712,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9461,6.0884,10.3226,-8.6670,5.4321,0.315664,-3.641643,-4.855524,0.420885,-4.855524,0.420885,-8.393997,3.753145,1.548460,-0.616180,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9561,6.0060,10.3720,-6.5918,6.8970,0.532751,-3.548066,-4.730755,0.710334,-4.730755,0.710334,-8.425535,3.880568,1.801983,-0.616436,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9661,5.9236,10.4380,-6.8970,8.1787,0.736462,-3.465641,-4.620854,0.981950,-4.620854,0.981950,-8.435735,3.972002,2.027128,-0.616699,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9761,5.7368,10.5204,-8.3618,9.3994,0.922427,-3.394826,-4.526434,1.229903,-4.526434,1.229903,-8.423148,4.027744,2.220149,-0.617525,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9861,5.6379,10.5204,-8.5449,9.3994,1.086727,-3.334997,-4.446662,1.448969,-4.446662,1.448969,-8.387024,4.049933,2.378635,-0.619712,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
33.9961,5.6379,10.5204,-8.5449,9.3994,1.226199,-3.284652,-4.379535,1.634933,-4.379535,1.634933,-8.327795,4.042129,2.501895,-0.624040,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0061,5.5610,10.6192,-7.3853,9.8267,1.338699,-3.241727,-4.322303,1.784932,-4.322303,1.784932,-8.247014,4.008482,2.590726,-0.630990,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0161,5.4841,10.6192,-6.1035,9.8267,1.423275,-3.204027,-4.272036,1.897700,-4.272036,1.897700,-8.146808,3.952906,2.646923,-0.640679,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0280,5.4127,10.7291,-4.6387,10.8643,1.480165,-3.169629,-4.226172,1.973553,-4.226172,1.973553,-8.029521,3.878597,2.672877,-0.652977,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0400,5.3633,10.8664,-3.1738,12.3291,1.510570,-3.137169,-4.182892,2.014094,-4.182892,2.014094,-7.897537,3.787940,2.671071,-0.667731,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0480,5.3193,11.0202,-1.9531,14.8315,1.516283,-3.105955,-4.141274,2.021711,-4.141274,2.021711,-7.753159,3.682699,2.643857,-0.684999,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0561,5.2864,11.2125,-1.2207,15.5029,1.499266,-3.075909,-4.101212,1.999021,-4.101212,1.999021,-7.598597,3.564286,2.593527,-0.705218,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0661,5.2699,11.7344,-1.1597,14.8315,1.461327,-3.047396,-4.063195,1.948436,-4.063195,1.948436,-7.436016,3.434054,2.522108,-0.729072,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0761,5.2589,11.9431,-1.4648,22.0337,1.403955,-3.021013,-4.028018,1.871940,-4.028018,1.871940,-7.267581,3.293521,2.431469,-0.757229,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0861,5.2644,12.1573,0.6714,18.4937,1.328355,-2.997394,-3.996526,1.771140,-3.996526,1.771140,-7.095492,3.144448,2.323970,-0.790358,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.0961,5.2699,12.1573,1.1597,18.4937,1.235667,-2.977087,-3.969449,1.647556,-3.969449,1.647556,-6.921977,2.988645,2.202592,-0.829099,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.1061,5.2864,12.8659,0.7324,60.4248,1.127160,-2.960542,-3.947390,1.502880,-3.947390,1.502880,-6.749327,2.827720,2.070276,-0.874490,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.1161,5.2864,13.4153,0.7324,53.5278,1.004062,-2.948231,-3.930975,1.338750,-3.930975,1.338750,-6.580338,2.663100,1.929994,-0.930117,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.1261,5.2864,13.4153,0.7324,53.5278,0.867052,-2.940861,-3.921148,1.156069,-3.921148,1.156069,-6.418930,2.496226,1.786771,-1.002975,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
34.1361,5.2864,15.1950,0.7324,11.2305,0.716062,-2.939623,-3.919497,0.954749,-3.919497,0.954749,-6.269874,2.328602,1.646678,-1.099026,0.7500,0.000,butterworth,12.000,2,1,1,4,runtime_override,preset,"in_pos=butter_1_5hz_2nd, in_vel=butter_1_5hz_2nd, vel=butter_6hz_2nd, ref=butter_1_5hz_2nd, torque=butter_1_5hz_2nd","type=butterworth, cutoff=12.00Hz, order=2, vel=1, ref=1, torque=1",,
