Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,M2_torque_command,M1_torque_command,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,torque_delay_ms,tag
107.564,-12.444,0.893,0.793,0.183,2.967,-11.829,2.995,-12.020,3.011,-12.005,3.044,0.049,-12.008,0.011,200.000,stop
107.575,-12.444,0.893,0.793,0.183,2.968,-11.838,2.995,-12.020,3.012,-12.010,3.044,0.049,-12.008,0.011,200.000,stop
107.584,-12.438,0.893,0.549,0.183,2.967,-11.846,2.980,-12.020,3.010,-12.014,3.014,0.034,-12.008,0.011,200.000,stop
107.595,-12.438,0.899,-0.183,-0.061,2.964,-11.853,2.953,-12.038,3.007,-12.017,2.941,-0.011,-12.042,-0.004,200.000,stop
107.604,-12.438,0.882,-0.366,-0.854,2.960,-11.861,2.946,-12.057,3.001,-12.021,2.923,-0.023,-12.110,-0.053,200.000,stop
107.615,-12.438,0.877,-0.122,0.061,2.957,-11.869,2.955,-12.006,2.993,-12.025,2.947,-0.008,-12.003,0.004,200.000,stop
107.624,-12.438,0.877,-0.122,0.366,2.954,-11.879,2.955,-11.991,2.984,-12.027,2.947,-0.008,-11.969,0.023,200.000,stop
107.635,-12.438,0.877,-0.122,0.366,2.952,-11.890,2.955,-11.991,2.977,-12.026,2.947,-0.008,-11.969,0.023,200.000,stop
107.644,-12.438,0.882,0.122,0.793,2.951,-11.901,2.964,-11.977,2.970,-12.022,2.971,0.008,-11.928,0.049,200.000,stop
107.656,-12.438,0.893,0.122,1.099,2.951,-11.912,2.964,-11.975,2.965,-12.016,2.971,0.008,-11.907,0.068,200.000,stop
107.672,-12.427,0.910,0.366,0.916,2.953,-11.924,2.961,-12.003,2.962,-12.009,2.984,0.023,-11.947,0.056,200.000,stop
107.691,-12.427,0.915,0.366,0.244,2.957,-11.935,2.961,-12.042,2.960,-12.005,2.984,0.023,-12.027,0.015,200.000,stop
107.707,-12.427,0.926,0.000,0.000,2.963,-11.945,2.948,-12.067,2.958,-12.005,2.948,0.000,-12.067,0.000,200.000,stop
107.723,-12.427,0.926,0.122,0.000,2.971,-11.952,2.952,-12.067,2.957,-12.009,2.960,0.008,-12.067,0.000,200.000,stop
107.739,-12.427,0.932,0.244,0.366,2.979,-11.959,2.957,-12.056,2.955,-12.016,2.972,0.015,-12.033,0.023,200.000,stop
107.755,-12.427,0.932,0.244,0.366,2.987,-11.964,2.957,-12.056,2.955,-12.025,2.972,0.015,-12.033,0.023,200.000,stop
107.771,-12.422,0.943,0.366,1.221,2.993,-11.972,2.955,-12.027,2.954,-12.032,2.978,0.023,-11.951,0.075,200.000,stop
107.787,-12.422,0.959,0.549,1.282,2.999,-11.982,2.962,-12.043,2.954,-12.037,2.996,0.034,-11.964,0.079,200.000,stop
107.803,-12.416,0.987,0.977,0.732,3.004,-11.991,2.972,-12.102,2.955,-12.041,3.032,0.060,-12.057,0.045,200.000,stop
107.819,-12.405,0.992,1.465,0.000,3.008,-11.998,2.979,-12.144,2.957,-12.049,3.069,0.090,-12.144,0.000,200.000,stop
107.835,-12.389,0.992,1.648,0.000,3.011,-12.005,2.968,-12.144,2.959,-12.060,3.069,0.102,-12.144,0.000,200.000,stop
107.851,-12.372,0.976,1.282,-0.488,3.012,-12.010,2.936,-12.149,2.961,-12.075,3.015,0.079,-12.179,-0.030,200.000,stop
107.859,-12.356,0.976,0.793,-0.488,3.010,-12.014,2.900,-12.149,2.960,-12.090,2.949,0.049,-12.179,-0.030,200.000,stop
107.867,-12.345,0.976,0.549,0.366,3.007,-12.017,2.879,-12.107,2.955,-12.103,2.913,0.034,-12.084,0.023,200.000,stop
107.875,-12.328,0.981,0.488,0.732,3.001,-12.021,2.859,-12.096,2.946,-12.113,2.889,0.030,-12.050,0.045,200.000,stop
107.883,-12.323,0.987,0.916,0.000,2.993,-12.025,2.869,-12.138,2.933,-12.119,2.925,0.056,-12.138,0.000,200.000,stop
107.891,-12.317,0.987,0.916,0.000,2.984,-12.027,2.863,-12.138,2.920,-12.123,2.919,0.056,-12.138,0.000,200.000,stop
107.899,-12.312,0.992,0.549,0.488,2.977,-12.026,2.843,-12.120,2.906,-12.127,2.877,0.034,-12.090,0.030,200.000,stop
107.907,-12.306,0.998,0.305,0.916,2.970,-12.022,2.828,-12.106,2.893,-12.129,2.847,0.019,-12.049,0.056,200.000,stop
107.915,-12.306,0.998,0.305,0.916,2.965,-12.016,2.828,-12.106,2.879,-12.128,2.847,0.019,-12.049,0.056,200.000,stop
107.923,-12.306,1.009,0.000,1.587,2.962,-12.009,2.817,-12.086,2.866,-12.126,2.817,0.000,-11.988,0.098,200.000,stop
107.931,-12.306,1.025,-0.549,1.526,2.960,-12.005,2.797,-12.108,2.854,-12.122,2.763,-0.034,-12.014,0.094,200.000,stop
107.939,-12.312,1.020,-0.610,-0.793,2.958,-12.005,2.800,-12.215,2.842,-12.120,2.763,-0.038,-12.264,-0.049,200.000,stop
107.947,-12.317,1.014,-0.610,-0.366,2.957,-12.009,2.806,-12.188,2.831,-12.124,2.769,-0.038,-12.210,-0.023,200.000,stop
107.955,-12.323,1.009,-0.305,-0.244,2.955,-12.016,2.824,-12.175,2.822,-12.132,2.805,-0.019,-12.190,-0.015,200.000,stop
107.963,-12.323,1.009,-0.061,-0.244,2.955,-12.025,2.833,-12.175,2.816,-12.140,2.829,-0.004,-12.190,-0.015,200.000,stop
107.971,-12.323,0.998,-0.061,-0.610,2.954,-12.032,2.833,-12.180,2.814,-12.149,2.829,-0.004,-12.218,-0.038,200.000,stop
107.979,-12.323,0.998,0.000,-0.610,2.954,-12.037,2.835,-12.180,2.814,-12.157,2.835,0.000,-12.218,-0.038,200.000,stop
107.987,-12.323,0.992,-0.061,-0.122,2.955,-12.041,2.833,-12.150,2.815,-12.163,2.829,-0.004,-12.158,-0.008,200.000,stop
107.995,-12.323,0.992,-0.061,0.244,2.957,-12.049,2.833,-12.132,2.818,-12.166,2.829,-0.004,-12.117,0.015,200.000,stop
108.003,-12.328,0.998,-0.427,0.427,2.959,-12.060,2.825,-12.130,2.820,-12.166,2.799,-0.026,-12.103,0.026,200.000,stop
108.011,-12.334,0.998,-0.732,0.305,2.961,-12.075,2.820,-12.136,2.822,-12.163,2.775,-0.045,-12.117,0.019,200.000,stop
108.019,-12.345,0.998,-0.671,0.000,2.960,-12.090,2.834,-12.151,2.824,-12.159,2.792,-0.041,-12.151,0.000,200.000,stop
108.027,-12.350,0.998,-0.488,0.000,2.955,-12.103,2.847,-12.151,2.826,-12.156,2.816,-0.030,-12.151,0.000,200.000,stop
108.035,-12.367,0.998,-0.671,-0.366,2.946,-12.113,2.858,-12.168,2.828,-12.153,2.816,-0.041,-12.191,-0.023,200.000,stop
108.043,-12.378,0.998,-0.916,-0.122,2.933,-12.119,2.861,-12.157,2.832,-12.153,2.804,-0.056,-12.164,-0.008,200.000,stop
108.051,-12.383,1.003,-0.610,0.610,2.920,-12.123,2.878,-12.127,2.837,-12.152,2.840,-0.038,-12.090,0.038,200.000,stop
108.059,-12.383,1.009,-0.366,1.038,2.906,-12.127,2.887,-12.113,2.844,-12.150,2.864,-0.023,-12.049,0.064,200.000,stop
108.067,-12.383,1.025,-0.366,1.587,2.893,-12.129,2.887,-12.105,2.851,-12.146,2.864,-0.023,-12.007,0.098,200.000,stop
108.075,-12.383,1.047,0.061,2.197,2.879,-12.128,2.902,-12.101,2.859,-12.140,2.906,0.004,-11.965,0.136,200.000,stop
108.083,-12.383,1.047,0.061,2.197,2.866,-12.126,2.902,-12.101,2.867,-12.133,2.906,0.004,-11.965,0.136,200.000,stop
108.091,-12.383,1.069,0.000,2.441,2.854,-12.122,2.900,-12.115,2.875,-12.126,2.900,0.000,-11.964,0.151,200.000,stop
108.099,-12.383,1.097,0.427,2.380,2.842,-12.120,2.916,-12.150,2.883,-12.122,2.942,0.026,-12.003,0.147,200.000,stop
108.107,-12.383,1.124,0.427,0.244,2.831,-12.124,2.916,-12.286,2.890,-12.123,2.942,0.026,-12.271,0.015,200.000,stop
108.115,-12.378,1.119,0.061,-0.671,2.822,-12.132,2.896,-12.325,2.896,-12.135,2.900,0.004,-12.366,-0.041,200.000,stop
108.123,-12.378,1.113,0.061,-0.549,2.816,-12.140,2.896,-12.312,2.901,-12.157,2.900,0.004,-12.346,-0.034,200.000,stop
108.131,-12.372,1.108,-0.122,-0.427,2.814,-12.149,2.884,-12.300,2.903,-12.183,2.876,-0.008,-12.326,-0.026,200.000,stop
108.139,-12.372,1.108,-0.122,-0.427,2.814,-12.157,2.884,-12.300,2.903,-12.210,2.876,-0.008,-12.326,-0.026,200.000,stop
108.147,-12.372,1.097,-0.122,-0.610,2.815,-12.163,2.884,-12.296,2.902,-12.234,2.876,-0.008,-12.334,-0.038,200.000,stop
108.155,-12.372,1.091,0.000,-0.305,2.818,-12.166,2.888,-12.275,2.899,-12.254,2.888,0.000,-12.293,-0.019,200.000,stop
108.164,-12.372,1.086,-0.061,0.061,2.820,-12.166,2.886,-12.250,2.897,-12.269,2.882,-0.004,-12.247,0.004,200.000,stop
108.175,-12.378,1.091,-0.244,0.793,2.822,-12.163,2.885,-12.221,2.894,-12.276,2.870,-0.015,-12.172,0.049,200.000,stop
108.184,-12.383,1.102,-0.305,0.916,2.824,-12.159,2.889,-12.228,2.892,-12.278,2.870,-0.019,-12.172,0.056,200.000,stop
108.195,-12.383,1.108,-0.183,0.549,2.826,-12.156,2.893,-12.252,2.890,-12.275,2.882,-0.011,-12.218,0.034,200.000,stop
108.204,-12.383,1.108,-0.183,0.549,2.828,-12.153,2.893,-12.252,2.890,-12.271,2.882,-0.011,-12.218,0.034,200.000,stop
108.215,-12.383,1.108,-0.183,0.000,2.832,-12.153,2.893,-12.279,2.889,-12.267,2.882,-0.011,-12.279,0.000,200.000,stop
108.224,-12.389,1.108,-0.244,0.000,2.837,-12.152,2.897,-12.279,2.889,-12.265,2.882,-0.015,-12.279,0.000,200.000,stop
108.235,-12.405,1.108,-0.732,0.000,2.844,-12.150,2.897,-12.279,2.890,-12.265,2.852,-0.045,-12.279,0.000,200.000,stop
108.244,-12.411,1.102,-0.732,-0.427,2.851,-12.146,2.903,-12.293,2.891,-12.267,2.858,-0.045,-12.320,-0.026,200.000,stop
108.255,-12.416,1.102,-0.427,0.366,2.859,-12.140,2.920,-12.255,2.893,-12.268,2.894,-0.026,-12.232,0.023,200.000,stop
108.264,-12.416,1.102,-0.427,0.793,2.867,-12.133,2.920,-12.234,2.896,-12.269,2.894,-0.026,-12.185,0.049,200.000,stop
108.275,-12.416,1.102,-0.427,0.793,2.875,-12.126,2.920,-12.234,2.900,-12.267,2.894,-0.026,-12.185,0.049,200.000,stop
108.284,-12.422,1.113,-0.549,1.099,2.883,-12.122,2.921,-12.232,2.904,-12.263,2.888,-0.034,-12.164,0.068,200.000,stop
108.295,-12.427,1.124,-0.183,1.221,2.890,-12.123,2.941,-12.239,2.908,-12.258,2.930,-0.011,-12.164,0.075,200.000,stop
108.304,-12.427,1.152,0.000,0.671,2.896,-12.135,2.948,-12.298,2.914,-12.254,2.948,0.000,-12.256,0.041,200.000,stop
108.315,-12.422,1.146,0.183,-0.732,2.901,-12.157,2.948,-12.360,2.920,-12.256,2.960,0.011,-12.405,-0.045,200.000,stop
108.327,-12.422,1.135,0.183,-1.160,2.903,-12.183,2.948,-12.367,2.926,-12.264,2.960,0.011,-12.439,-0.072,200.000,stop
108.335,-12.422,1.130,0.183,-0.488,2.903,-12.210,2.948,-12.328,2.931,-12.276,2.960,0.011,-12.359,-0.030,200.000,stop
108.344,-12.422,1.130,-0.183,-0.488,2.902,-12.234,2.935,-12.328,2.936,-12.289,2.924,-0.011,-12.359,-0.030,200.000,stop
108.355,-12.427,1.130,-0.488,0.061,2.899,-12.254,2.930,-12.302,2.939,-12.300,2.899,-0.030,-12.298,0.004,200.000,stop
108.364,-12.449,1.135,-0.427,0.610,2.897,-12.269,2.956,-12.282,2.941,-12.308,2.929,-0.026,-12.244,0.038,200.000,stop
108.375,-12.455,1.152,-0.061,0.916,2.894,-12.276,2.975,-12.286,2.943,-12.311,2.971,-0.004,-12.229,0.056,200.000,stop
108.384,-12.455,1.163,-0.061,0.671,2.892,-12.278,2.975,-12.311,2.947,-12.311,2.971,-0.004,-12.269,0.041,200.000,stop
108.395,-12.455,1.163,0.061,0.671,2.890,-12.275,2.979,-12.311,2.952,-12.311,2.983,0.004,-12.269,0.041,200.000,stop
108.404,-12.455,1.163,-0.122,-0.610,2.890,-12.271,2.973,-12.373,2.957,-12.312,2.965,-0.008,-12.411,-0.038,200.000,stop
108.415,-12.455,1.163,-0.122,-0.610,2.889,-12.267,2.973,-12.373,2.961,-12.316,2.965,-0.008,-12.411,-0.038,200.000,stop
108.424,-12.460,1.152,-0.244,-0.977,2.889,-12.265,2.974,-12.378,2.965,-12.324,2.959,-0.015,-12.438,-0.060,200.000,stop
108.435,-12.465,1.146,-0.732,-0.610,2.890,-12.265,2.962,-12.354,2.968,-12.332,2.917,-0.045,-12.391,-0.038,200.000,stop
108.444,-12.471,1.141,-0.793,-0.122,2.891,-12.267,2.966,-12.324,2.970,-12.339,2.917,-0.049,-12.331,-0.008,200.000,stop
108.454,-12.471,1.141,-0.793,-0.122,2.893,-12.268,2.966,-12.324,2.971,-12.343,2.917,-0.049,-12.331,-0.008,200.000,stop
108.464,-12.476,1.141,-0.549,0.305,2.896,-12.269,2.981,-12.303,2.971,-12.344,2.947,-0.034,-12.284,0.019,200.000,stop
108.475,-12.482,1.152,-0.366,0.671,2.900,-12.267,2.993,-12.298,2.972,-12.341,2.971,-0.023,-12.256,0.041,200.000,stop
108.484,-12.482,1.152,-0.366,0.671,2.904,-12.263,2.993,-12.298,2.974,-12.336,2.971,-0.023,-12.256,0.041,200.000,stop
108.495,-12.487,1.152,-0.122,0.671,2.908,-12.258,3.008,-12.298,2.977,-12.330,3.001,-0.008,-12.256,0.041,200.000,stop
108.504,-12.487,1.163,0.732,-0.061,2.914,-12.254,3.040,-12.346,2.982,-12.324,3.085,0.045,-12.350,-0.004,200.000,stop
108.515,-12.476,1.174,0.854,0.916,2.920,-12.256,3.033,-12.312,2.989,-12.321,3.085,0.053,-12.255,0.056,200.000,stop
108.524,-12.476,1.185,0.854,0.793,2.926,-12.264,3.033,-12.330,2.997,-12.319,3.085,0.053,-12.281,0.049,200.000,stop
108.535,-12.476,1.190,0.854,0.488,2.931,-12.276,3.033,-12.352,3.005,-12.318,3.085,0.053,-12.322,0.030,200.000,stop
108.544,-12.460,1.190,0.610,0.488,2.936,-12.289,3.006,-12.352,3.012,-12.321,3.043,0.038,-12.322,0.030,200.000,stop
108.555,-12.449,1.190,0.366,0.488,2.939,-12.300,2.985,-12.352,3.016,-12.324,3.007,0.023,-12.322,0.030,200.000,stop
108.564,-12.444,1.190,0.061,0.488,2.941,-12.308,2.968,-12.352,3.016,-12.329,2.971,0.004,-12.322,0.030,200.000,stop
108.575,-12.449,1.185,-0.244,-0.610,2.943,-12.311,2.962,-12.399,3.013,-12.335,2.947,-0.015,-12.436,-0.038,200.000,stop
108.584,-12.455,1.179,-0.244,0.183,2.947,-12.311,2.968,-12.354,3.006,-12.342,2.953,-0.015,-12.342,0.011,200.000,stop
108.595,-12.455,1.174,-0.244,0.000,2.952,-12.311,2.968,-12.356,2.999,-12.348,2.953,-0.015,-12.356,0.000,200.000,stop
108.604,-12.460,1.174,-0.122,0.183,2.957,-12.312,2.979,-12.347,2.993,-12.353,2.971,-0.008,-12.336,0.011,200.000,stop
108.615,-12.465,1.179,-0.061,0.366,2.961,-12.316,2.987,-12.345,2.987,-12.355,2.983,-0.004,-12.322,0.023,200.000,stop
108.624,-12.465,1.179,-0.183,0.366,2.965,-12.324,2.982,-12.345,2.983,-12.356,2.971,-0.011,-12.322,0.023,200.000,stop
108.635,-12.465,1.185,-0.122,0.610,2.968,-12.332,2.985,-12.339,2.981,-12.356,2.977,-0.008,-12.302,0.038,200.000,stop
108.644,-12.465,1.190,0.122,0.732,2.970,-12.339,2.994,-12.340,2.980,-12.354,3.001,0.008,-12.295,0.045,200.000,stop
108.655,-12.465,1.196,0.061,0.427,2.971,-12.343,2.991,-12.361,2.980,-12.353,2.995,0.004,-12.335,0.026,200.000,stop
108.664,-12.465,1.190,0.061,-0.488,2.971,-12.344,2.991,-12.399,2.981,-12.352,2.995,0.004,-12.429,-0.030,200.000,stop
108.675,-12.471,1.190,-0.122,-0.122,2.972,-12.341,2.991,-12.381,2.982,-12.355,2.983,-0.008,-12.389,-0.008,200.000,stop
108.684,-12.471,1.185,-0.183,0.000,2.974,-12.336,2.988,-12.369,2.984,-12.359,2.977,-0.011,-12.369,0.000,200.000,stop
108.696,-12.471,1.185,-0.183,0.000,2.977,-12.330,2.988,-12.369,2.985,-12.362,2.977,-0.011,-12.369,0.000,200.000,stop
108.715,-12.476,1.185,-0.183,0.061,2.982,-12.324,2.994,-12.366,2.987,-12.365,2.983,-0.011,-12.362,0.004,200.000,stop
108.731,-12.482,1.185,-0.305,0.061,2.989,-12.321,2.996,-12.366,2.988,-12.367,2.977,-0.019,-12.362,0.004,200.000,stop
108.739,-12.482,1.207,-0.305,1.038,2.997,-12.319,2.996,-12.344,2.989,-12.368,2.977,-0.019,-12.280,0.064,200.000,stop
108.747,-12.482,1.223,-0.183,1.221,3.005,-12.318,3.000,-12.355,2.991,-12.367,2.989,-0.011,-12.279,0.075,200.000,stop
108.755,-12.487,1.234,0.000,1.038,3.012,-12.321,3.013,-12.376,2.993,-12.366,3.013,0.000,-12.312,0.064,200.000,stop
108.763,-12.487,1.250,0.183,1.038,3.016,-12.324,3.020,-12.396,2.996,-12.366,3.031,0.011,-12.332,0.064,200.000,stop
108.771,-12.476,1.250,0.732,1.038,3.016,-12.329,3.028,-12.396,2.999,-12.368,3.073,0.045,-12.332,0.064,200.000,stop
108.779,-12.465,1.267,1.160,0.916,3.013,-12.335,3.032,-12.421,3.004,-12.372,3.104,0.072,-12.364,0.056,200.000,stop
108.787,-12.444,1.278,0.427,0.977,3.006,-12.342,2.981,-12.431,3.008,-12.378,3.007,0.026,-12.371,0.060,200.000,stop
108.795,-12.444,1.316,0.427,1.465,2.999,-12.348,2.981,-12.452,3.009,-12.386,3.007,0.026,-12.362,0.090,200.000,stop
108.804,-12.438,1.327,0.122,1.404,2.993,-12.353,2.964,-12.468,3.008,-12.397,2.971,0.008,-12.381,0.087,200.000,stop
108.815,-12.433,1.344,0.000,1.404,2.987,-12.355,2.953,-12.487,3.003,-12.410,2.953,0.000,-12.401,0.087,200.000,stop
108.824,-12.433,1.355,0.000,0.671,2.983,-12.356,2.953,-12.536,2.997,-12.425,2.953,0.000,-12.494,0.041,200.000,stop
108.835,-12.433,1.355,0.000,0.671,2.981,-12.356,2.953,-12.536,2.989,-12.442,2.953,0.000,-12.494,0.041,200.000,stop
108.844,-12.427,1.355,0.183,0.000,2.980,-12.354,2.954,-12.568,2.981,-12.461,2.966,0.011,-12.568,0.000,200.000,stop
108.854,-12.411,1.349,1.099,0.061,2.980,-12.353,2.971,-12.559,2.974,-12.482,3.038,0.068,-12.555,0.004,200.000,stop
108.864,-12.400,1.349,1.343,0.610,2.981,-12.352,2.968,-12.532,2.969,-12.500,3.051,0.083,-12.495,0.038,200.000,stop
108.875,-12.389,1.349,1.648,0.610,2.982,-12.355,2.968,-12.532,2.966,-12.516,3.069,0.102,-12.495,0.038,200.000,stop
108.884,-12.350,1.349,1.404,0.610,2.984,-12.359,2.917,-12.532,2.963,-12.527,3.004,0.087,-12.495,0.038,200.000,stop
108.895,-12.339,1.360,0.977,1.404,2.985,-12.362,2.889,-12.507,2.958,-12.534,2.949,0.060,-12.420,0.087,200.000,stop
108.904,-12.339,1.360,0.977,1.404,2.987,-12.365,2.889,-12.507,2.950,-12.536,2.949,0.060,-12.420,0.087,200.000,stop
108.915,-12.334,1.366,0.488,1.221,2.988,-12.367,2.865,-12.522,2.939,-12.536,2.895,0.030,-12.447,0.075,200.000,stop
108.924,-12.328,1.377,0.061,1.282,2.989,-12.368,2.843,-12.532,2.926,-12.535,2.847,0.004,-12.453,0.079,200.000,stop
108.934,-12.334,1.377,-0.244,-0.183,2.991,-12.367,2.838,-12.603,2.912,-12.535,2.823,-0.015,-12.614,-0.011,200.000,stop
108.944,-12.345,1.366,-0.610,-0.732,2.993,-12.366,2.836,-12.616,2.896,-12.539,2.798,-0.038,-12.662,-0.045,200.000,stop
108.955,-12.356,1.360,-1.160,-0.061,2.996,-12.366,2.828,-12.578,2.882,-12.547,2.756,-0.072,-12.581,-0.004,200.000,stop
108.964,-12.367,1.360,-1.526,0.671,2.999,-12.368,2.826,-12.542,2.868,-12.555,2.732,-0.094,-12.501,0.041,200.000,stop
108.975,-12.367,1.360,-1.526,0.671,3.004,-12.372,2.826,-12.542,2.856,-12.559,2.732,-0.094,-12.501,0.041,200.000,stop
108.984,-12.389,1.360,-1.892,0.000,3.008,-12.378,2.836,-12.575,2.846,-12.562,2.719,-0.117,-12.575,0.000,200.000,stop
108.995,-12.427,1.344,-2.197,-1.648,3.009,-12.386,2.866,-12.635,2.839,-12.565,2.730,-0.136,-12.736,-0.102,200.000,stop
109.004,-12.444,1.316,-2.075,-0.916,3.008,-12.397,2.888,-12.567,2.837,-12.570,2.760,-0.128,-12.624,-0.056,200.000,stop
109.015,-12.460,1.311,-1.770,-0.488,3.003,-12.410,2.918,-12.540,2.840,-12.573,2.809,-0.109,-12.571,-0.030,200.000,stop
109.024,-12.471,1.305,-1.282,-0.488,2.997,-12.425,2.948,-12.534,2.848,-12.574,2.869,-0.079,-12.564,-0.030,200.000,stop
109.039,-12.476,1.300,-0.549,-0.549,2.989,-12.442,2.981,-12.531,2.861,-12.571,2.947,-0.034,-12.564,-0.034,200.000,stop
109.047,-12.476,1.300,-0.549,-0.549,2.981,-12.461,2.981,-12.531,2.878,-12.566,2.947,-0.034,-12.564,-0.034,200.000,stop
109.055,-12.476,1.294,0.000,-1.221,2.974,-12.482,3.001,-12.556,2.898,-12.560,3.001,0.000,-12.632,-0.075,200.000,stop
109.064,-12.476,1.283,0.183,-1.892,2.969,-12.500,3.008,-12.576,2.919,-12.556,3.019,0.011,-12.693,-0.117,200.000,stop
109.075,-12.471,1.239,0.000,-3.235,2.966,-12.516,2.995,-12.589,2.939,-12.555,2.995,0.000,-12.788,-0.200,200.000,stop
109.084,-12.471,1.207,-0.061,-3.784,2.963,-12.527,2.993,-12.577,2.957,-12.557,2.989,-0.004,-12.810,-0.234,200.000,stop
109.094,-12.476,1.174,-0.183,-4.395,2.958,-12.534,2.994,-12.568,2.971,-12.559,2.983,-0.011,-12.839,-0.271,200.000,stop
109.104,-12.476,1.135,-0.183,-4.456,2.950,-12.536,2.994,-12.526,2.982,-12.561,2.983,-0.011,-12.801,-0.275,200.000,stop
109.114,-12.476,1.135,-0.183,-4.456,2.939,-12.536,2.994,-12.526,2.990,-12.560,2.983,-0.011,-12.801,-0.275,200.000,stop
109.124,-12.482,1.091,-0.061,-4.456,2.926,-12.535,3.005,-12.475,2.996,-12.556,3.001,-0.004,-12.750,-0.275,200.000,stop
109.134,-12.471,1.020,0.732,-4.700,2.912,-12.535,3.022,-12.404,3.000,-12.546,3.067,0.045,-12.694,-0.290,200.000,stop
109.144,-12.460,0.976,1.282,-4.517,2.896,-12.539,3.031,-12.343,3.005,-12.529,3.110,0.079,-12.622,-0.279,200.000,stop
109.154,-12.444,0.954,1.831,-1.648,2.882,-12.547,3.034,-12.179,3.009,-12.501,3.147,0.113,-12.281,-0.102,200.000,stop
109.164,-12.416,0.954,2.319,-0.427,2.868,-12.555,3.023,-12.120,3.014,-12.459,3.166,0.143,-12.146,-0.026,200.000,stop
109.175,-12.383,0.959,3.235,0.244,2.856,-12.559,3.022,-12.094,3.018,-12.405,3.221,0.200,-12.079,0.015,200.000,stop
109.184,-12.383,0.959,3.235,0.244,2.846,-12.562,3.022,-12.094,3.021,-12.347,3.221,0.200,-12.079,0.015,200.000,stop
109.195,-12.383,0.965,3.235,0.549,2.839,-12.565,3.022,-12.085,3.023,-12.289,3.221,0.200,-12.051,0.034,200.000,stop
109.204,-12.323,0.965,2.441,0.549,2.837,-12.570,2.926,-12.085,3.022,-12.235,3.077,0.151,-12.051,0.034,200.000,stop
109.215,-12.284,0.992,1.404,0.732,2.840,-12.573,2.846,-12.108,3.014,-12.189,2.932,0.087,-12.063,0.045,200.000,stop
109.224,-12.284,1.009,1.404,0.305,2.848,-12.574,2.846,-12.149,2.997,-12.154,2.932,0.087,-12.130,0.019,200.000,stop
109.235,-12.273,0.998,0.854,-0.122,2.861,-12.571,2.813,-12.157,2.974,-12.130,2.866,0.053,-12.164,-0.008,200.000,stop
109.244,-12.257,0.992,1.282,-0.366,2.878,-12.566,2.812,-12.162,2.946,-12.117,2.891,0.079,-12.185,-0.023,200.000,stop
109.255,-12.257,0.992,1.282,-0.366,2.898,-12.560,2.812,-12.162,2.918,-12.112,2.891,0.079,-12.185,-0.023,200.000,stop
109.264,-12.246,0.981,0.000,-0.610,2.919,-12.556,2.752,-12.161,2.890,-12.113,2.752,0.000,-12.199,-0.038,200.000,stop
109.275,-12.240,0.981,0.488,-0.610,2.939,-12.555,2.764,-12.161,2.862,-12.117,2.794,0.030,-12.199,-0.038,200.000,stop
109.284,-12.235,0.954,0.183,-1.526,2.957,-12.557,2.747,-12.173,2.836,-12.124,2.758,0.011,-12.267,-0.094,200.000,stop
109.295,-12.235,0.948,0.183,1.099,2.971,-12.559,2.747,-12.039,2.812,-12.129,2.758,0.011,-11.971,0.068,200.000,stop
109.304,-12.235,0.965,0.000,1.953,2.982,-12.561,2.740,-12.016,2.792,-12.127,2.740,0.000,-11.896,0.121,200.000,stop
109.315,-12.235,0.987,0.000,2.502,2.990,-12.560,2.740,-12.015,2.775,-12.118,2.740,0.000,-11.861,0.154,200.000,stop
109.335,-12.235,0.987,-0.366,2.502,2.996,-12.556,2.726,-12.015,2.760,-12.104,2.704,-0.023,-11.861,0.154,200.000,stop
109.343,-12.240,1.020,-0.488,2.991,3.000,-12.546,2.728,-12.030,2.749,-12.088,2.698,-0.030,-11.845,0.185,200.000,stop
109.351,-12.251,1.086,-0.610,2.136,3.005,-12.529,2.735,-12.149,2.740,-12.075,2.698,-0.038,-12.017,0.132,200.000,stop
109.359,-12.257,1.119,-0.793,2.686,3.009,-12.501,2.734,-12.161,2.734,-12.070,2.685,-0.049,-11.995,0.166,200.000,stop
109.367,-12.268,1.250,-1.221,14.221,3.014,-12.459,2.730,-11.747,2.730,-12.066,2.655,-0.075,-10.870,0.878,200.000,stop
109.375,-12.268,1.404,-0.671,7.568,3.018,-12.405,2.751,-12.254,2.728,-12.056,2.709,-0.041,-11.787,0.467,200.000,stop
109.384,-12.268,1.305,-0.671,-10.254,3.021,-12.347,2.751,-13.026,2.728,-12.071,2.709,-0.041,-13.659,-0.633,200.000,stop
109.395,-12.235,1.305,1.282,-10.254,3.023,-12.289,2.788,-13.026,2.730,-12.142,2.867,0.079,-13.659,-0.633,200.000,stop
109.404,-12.235,1.250,1.282,-1.099,3.022,-12.235,2.788,-12.499,2.736,-12.248,2.867,0.079,-12.567,-0.068,200.000,stop
109.415,-12.361,1.212,-11.475,-0.427,3.014,-12.189,2.451,-12.422,2.737,-12.345,1.743,-0.708,-12.448,-0.026,200.000,stop
109.424,-12.592,1.338,-5.371,5.554,2.997,-12.154,2.927,-12.277,2.731,-12.412,2.596,-0.331,-11.934,0.343,200.000,stop
109.435,-12.614,1.377,0.549,1.831,2.974,-12.130,3.170,-12.505,2.738,-12.452,3.204,0.034,-12.392,0.113,200.000,stop
