Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,M2_torque_command,M1_torque_command,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,torque_delay_ms,tag
86.524,17.152,-27.965,96.130,-16.296,3.540,-4.939,-9.039,3.673,-1.581,-0.642,-14.971,5.932,4.679,-1.006,100.000,walk_4
86.532,17.838,-28.074,67.932,4.272,2.875,-4.648,-10.694,4.557,-2.019,-0.117,-14.886,4.192,4.293,0.264,100.000,walk_4
86.540,17.838,-28.107,67.932,3.906,2.206,-4.338,-10.694,4.543,-2.553,0.402,-14.886,4.192,4.302,0.241,100.000,walk_4
86.548,19.640,-28.107,104.431,3.906,1.569,-3.990,-8.518,4.543,-3.150,0.909,-14.962,6.444,4.302,0.241,100.000,walk_4
86.558,20.673,-30.546,109.070,-215.576,0.976,-3.597,-8.199,-6.557,-3.756,1.335,-14.929,6.730,6.745,-13.302,100.000,walk_4
86.568,21.700,-33.145,106.995,-255.432,0.422,-3.164,-8.306,-8.823,-4.343,1.549,-14.908,6.602,6.938,-15.762,100.000,walk_4
86.578,22.623,-36.270,95.093,-133.606,-0.082,-2.698,-9.056,-1.980,-4.904,1.542,-14.924,5.868,6.265,-8.244,100.000,walk_4
86.588,23.414,-36.270,81.604,-133.606,-0.519,-2.209,-9.913,-1.980,-5.447,1.420,-14.948,5.036,6.265,-8.244,100.000,walk_4
86.598,24.013,-37.490,60.364,-118.835,-0.888,-1.698,-11.253,-1.177,-5.982,1.251,-14.978,3.725,6.156,-7.333,100.000,walk_4
86.608,24.013,-37.902,60.364,-12.146,-1.223,-1.172,-11.253,4.180,-6.521,1.087,-14.978,3.725,4.930,-0.749,100.000,walk_4
86.618,24.584,-37.374,17.944,71.960,-1.581,-0.642,-13.791,7.664,-7.071,1.014,-14.898,1.107,3.224,4.440,100.000,walk_4
86.628,24.562,-36.627,0.244,80.505,-2.019,-0.117,-14.720,7.926,-7.652,1.086,-14.735,0.015,2.959,4.968,100.000,walk_4
86.638,24.430,-35.056,-6.836,147.522,-2.553,0.402,-15.052,9.917,-8.270,1.304,-14.630,-0.422,0.814,9.103,100.000,walk_4
86.648,24.117,-35.056,-30.579,147.522,-3.150,0.909,-15.992,9.917,-8.919,1.659,-14.105,-1.887,0.814,9.103,100.000,walk_4
86.658,24.117,-33.381,-30.579,-45.715,-3.756,1.335,-15.992,2.491,-9.591,2.085,-14.105,-1.887,5.312,-2.821,100.000,walk_4
86.668,19.772,-33.381,-351.135,-45.715,-4.343,1.549,-15.242,2.491,-10.266,2.476,6.425,-21.667,5.312,-2.821,100.000,walk_4
86.678,19.772,-33.381,-351.135,-45.715,-4.904,1.542,-15.242,2.491,-10.921,2.790,6.425,-21.667,5.312,-2.821,100.000,walk_4
86.688,16.564,-34.435,-275.818,-116.333,-5.447,1.420,-11.234,-1.074,-11.519,3.014,5.786,-17.020,6.105,-7.179,100.000,walk_4
86.698,14.383,-35.188,-99.426,44.434,-5.982,1.251,-9.912,6.516,-12.007,3.166,-3.777,-6.135,3.774,2.742,100.000,walk_4
86.708,13.136,-33.705,-88.562,79.834,-6.521,1.087,-9.595,7.720,-12.357,3.326,-4.130,-5.465,2.794,4.926,100.000,walk_4
86.718,13.136,-33.705,-88.562,79.834,-7.071,1.014,-9.595,7.720,-12.577,3.545,-4.130,-5.465,2.794,4.926,100.000,walk_4
86.728,9.956,-32.848,-122.925,77.820,-7.652,1.086,-4.898,7.595,-12.662,3.812,2.687,-7.585,2.793,4.802,100.000,walk_4
86.738,8.044,-31.996,-155.518,70.435,-8.270,1.304,-5.014,7.288,-12.584,4.109,4.583,-9.596,2.942,4.346,100.000,walk_4
86.748,8.044,-31.244,-155.518,56.152,-8.919,1.659,-5.014,6.740,-12.353,4.415,4.583,-9.596,3.275,3.465,100.000,walk_4
86.758,6.259,-30.574,-168.579,54.321,-9.591,2.085,-5.392,6.632,-12.008,4.715,5.011,-10.402,3.280,3.352,100.000,walk_4
86.768,3.172,-30.574,-177.185,54.321,-10.266,2.476,-5.543,6.632,-11.583,4.998,5.391,-10.934,3.280,3.352,100.000,walk_4
86.778,3.172,-27.613,-177.185,115.234,-10.921,2.790,-5.543,8.219,-11.109,5.270,5.391,-10.934,1.108,7.111,100.000,walk_4
86.788,-0.119,-26.371,-165.833,125.244,-11.519,3.014,-4.777,8.335,-10.601,5.545,5.456,-10.233,0.606,7.728,100.000,walk_4
86.798,-1.492,-25.119,-147.034,122.803,-12.007,3.166,-3.795,8.120,-10.064,5.825,5.278,-9.073,0.542,7.578,100.000,walk_4
86.808,-2.805,-25.119,-141.296,122.803,-12.357,3.326,-3.436,8.120,-9.498,6.101,5.283,-8.719,0.542,7.578,100.000,walk_4
86.818,-2.805,-23.927,-141.296,117.859,-12.577,3.545,-3.436,7.846,-8.913,6.366,5.283,-8.719,0.574,7.273,100.000,walk_4
86.828,-5.480,-22.762,-136.169,117.004,-12.662,3.812,-3.020,7.677,-8.320,6.611,5.383,-8.403,0.457,7.220,100.000,walk_4
86.838,-6.804,-21.570,-132.629,119.019,-12.584,4.109,-2.771,7.552,-7.729,6.831,5.413,-8.184,0.208,7.344,100.000,walk_4
86.848,-8.100,-19.186,-128.845,122.437,-12.353,4.415,-2.514,7.154,-7.146,7.022,5.436,-7.951,-0.401,7.555,100.000,walk_4
86.858,-9.364,-17.950,-122.070,124.634,-12.008,4.715,-2.119,6.297,-6.576,7.175,5.414,-7.533,-1.394,7.691,100.000,walk_4
86.868,-10.550,-16.660,-113.708,127.991,-11.583,4.998,-1.654,4.976,-6.019,7.276,5.362,-7.017,-2.922,7.898,100.000,walk_4
86.878,-11.665,-16.660,-107.910,127.991,-11.109,5.270,-1.317,4.976,-5.478,7.313,5.341,-6.659,-2.922,7.898,100.000,walk_4
86.888,-11.665,-16.660,-107.910,127.991,-10.601,5.545,-1.317,4.976,-4.954,7.291,5.341,-6.659,-2.922,7.898,100.000,walk_4
86.898,-13.555,-13.831,-104.553,142.761,-10.064,5.825,-1.058,2.056,-4.452,7.205,5.393,-6.452,-6.753,8.809,100.000,walk_4
86.908,-14.582,-12.221,-107.056,155.396,-9.498,6.101,-1.128,0.737,-3.977,7.032,5.478,-6.606,-8.852,9.589,100.000,walk_4
86.918,-15.615,-8.403,-107.239,189.026,-8.913,6.366,-1.090,-0.863,-3.533,6.752,5.527,-6.617,-12.527,11.664,100.000,walk_4
86.928,-16.637,-6.245,-105.469,198.730,-8.320,6.611,-0.959,-1.265,-3.123,6.365,5.549,-6.508,-13.528,12.263,100.000,walk_4
86.938,-17.620,-4.108,-101.135,197.571,-7.729,6.831,-0.706,-1.828,-2.745,5.886,5.534,-6.241,-14.019,12.191,100.000,walk_4
86.948,-18.570,-4.108,-97.412,197.571,-7.146,7.022,-0.486,-1.828,-2.398,5.334,5.525,-6.011,-14.019,12.191,100.000,walk_4
86.958,-18.570,-2.070,-97.412,190.308,-6.576,7.175,-0.486,-2.525,-2.079,4.729,5.525,-6.011,-14.269,11.743,100.000,walk_4
86.968,-20.465,-2.070,-97.107,190.308,-6.019,7.276,-0.399,-2.525,-1.788,4.088,5.594,-5.992,-14.269,11.743,100.000,walk_4
86.978,-21.410,-0.180,-94.604,182.373,-5.478,7.313,-0.242,-3.180,-1.523,3.424,5.596,-5.838,-14.434,11.254,100.000,walk_4
86.988,-22.267,5.313,-83.740,186.340,-4.954,7.291,0.321,-3.438,-1.280,2.748,5.488,-5.167,-14.937,11.498,100.000,walk_4
86.998,-22.998,6.835,-70.190,155.334,-4.452,7.205,1.001,-5.272,-1.050,2.061,5.332,-4.331,-14.858,9.585,100.000,walk_4
87.008,-23.569,8.104,-54.260,129.517,-3.977,7.032,1.774,-6.769,-0.820,1.351,5.122,-3.348,-14.761,7.992,100.000,walk_4
87.018,-24.058,8.104,-48.950,129.517,-3.533,6.752,2.040,-6.769,-0.580,0.610,5.060,-3.021,-14.761,7.992,100.000,walk_4
87.028,-24.058,9.131,-48.950,109.985,-3.123,6.365,2.040,-7.864,-0.332,-0.154,5.060,-3.021,-14.650,6.787,100.000,walk_4
87.038,-24.552,10.004,-51.270,85.083,-2.745,5.886,1.952,-9.148,-0.081,-0.937,5.116,-3.164,-14.398,5.250,100.000,walk_4
87.048,-26.167,10.757,-113.037,75.562,-2.398,5.334,-1.039,-9.675,0.149,-1.741,5.937,-6.975,-14.338,4.663,100.000,walk_4
87.058,-27.738,12.169,-168.457,63.293,-2.079,4.729,-3.961,-10.414,0.307,-2.563,6.434,-10.395,-14.320,3.906,100.000,walk_4
87.068,-27.738,12.169,-168.457,63.293,-1.788,4.088,-3.961,-10.414,0.355,-3.391,6.434,-10.395,-14.320,3.906,100.000,walk_4
87.078,-30.655,13.492,-115.540,64.575,-1.523,3.424,-1.083,-10.529,0.314,-4.210,6.047,-7.130,-14.514,3.985,100.000,walk_4
87.088,-31.996,13.492,-150.269,64.575,-1.280,2.748,-2.921,-10.529,0.224,-5.006,6.352,-9.273,-14.514,3.985,100.000,walk_4
87.098,-31.996,14.294,-150.269,70.557,-1.050,2.061,-2.921,-10.320,0.092,-5.764,6.352,-9.273,-14.674,4.354,100.000,walk_4
87.108,-35.335,15.168,-121.704,75.806,-0.820,1.351,-1.349,-10.118,-0.071,-6.473,6.161,-7.510,-14.795,4.678,100.000,walk_4
87.120,-35.670,15.942,-7.141,60.608,-0.580,0.610,4.349,-10.967,-0.208,-7.127,4.790,-0.441,-14.707,3.740,100.000,walk_4
87.136,-35.165,16.525,61.707,44.617,-0.332,-0.154,7.170,-11.811,-0.232,-7.735,3.363,3.808,-14.564,2.753,100.000,walk_4
87.152,-35.165,17.189,61.707,15.259,-0.081,-0.937,7.170,-13.140,-0.103,-8.316,3.363,3.808,-14.082,0.942,100.000,walk_4
87.168,-33.407,17.327,90.393,4.211,0.149,-1.741,8.043,-13.541,0.167,-8.883,2.466,5.578,-13.800,0.260,100.000,walk_4
87.184,-32.221,17.327,134.888,4.211,0.307,-2.563,9.253,-13.541,0.559,-9.438,0.929,8.323,-13.800,0.260,100.000,walk_4
87.200,-32.221,17.327,134.888,4.211,0.355,-3.391,9.253,-13.541,1.059,-9.973,0.929,8.323,-13.800,0.260,100.000,walk_4
87.216,-26.667,17.404,261.169,2.625,0.314,-4.210,12.919,-13.606,1.662,-10.481,-3.197,16.116,-13.768,0.162,100.000,walk_4
87.232,-26.667,17.376,261.169,-43.335,0.224,-5.006,12.919,-14.369,2.374,-10.961,-3.197,16.116,-11.695,-2.674,100.000,walk_4
87.248,-26.837,15.706,-159.973,-218.628,0.092,-5.764,-3.512,-8.492,3.086,-11.384,6.359,-9.871,4.999,-13.491,100.000,walk_4
87.264,-27.914,12.657,-74.280,-58.960,-0.071,-6.473,0.961,-11.027,3.627,-11.706,5.545,-4.584,-7.389,-3.638,100.000,walk_4
87.280,-27.398,11.938,69.580,-88.684,-0.208,-7.127,6.912,-8.582,4.008,-11.920,2.619,4.294,-3.110,-5.472,100.000,walk_4
87.296,-26.140,11.938,132.996,-88.684,-0.232,-7.735,8.520,-8.582,4.354,-12.032,0.314,8.207,-3.110,-5.472,100.000,walk_4
87.308,-26.140,10.570,132.996,-152.222,-0.103,-8.316,8.520,-5.249,4.715,-12.026,0.314,8.207,4.144,-9.393,100.000,walk_4
87.324,-23.152,8.862,122.620,-171.448,0.167,-8.883,7.868,-5.758,5.085,-11.893,0.302,7.566,4.822,-10.579,100.000,walk_4
87.340,-22.339,7.208,73.242,-160.156,0.559,-9.438,6.557,-5.107,5.439,-11.643,2.038,4.520,4.775,-9.883,100.000,walk_4
87.356,-21.861,5.637,43.884,-156.921,1.059,-9.973,5.621,-4.818,5.749,-11.301,2.914,2.708,4.865,-9.683,100.000,walk_4
87.372,-21.284,2.242,66.406,-176.331,1.662,-10.481,6.253,-5.437,6.003,-10.888,2.156,4.098,5.444,-10.881,100.000,walk_4
87.388,-20.350,0.353,99.609,-192.261,2.374,-10.961,6.980,-6.093,6.213,-10.436,0.834,6.147,5.771,-11.864,100.000,walk_4
87.404,-19.120,0.353,118.225,-192.261,3.086,-11.384,7.070,-6.093,6.394,-9.975,-0.225,7.295,5.771,-11.864,100.000,walk_4
87.420,-19.120,0.353,118.225,-192.261,3.627,-11.706,7.070,-6.093,6.554,-9.519,-0.225,7.295,5.771,-11.864,100.000,walk_4
87.436,-16.911,-3.394,106.506,-172.546,4.008,-11.920,5.979,-4.908,6.688,-9.072,-0.594,6.572,5.739,-10.647,100.000,walk_4
87.452,-15.769,-5.118,117.249,-170.959,4.354,-12.032,4.416,-4.739,6.776,-8.627,-2.819,7.235,5.810,-10.549,100.000,walk_4
87.468,-14.516,-8.524,127.380,-163.391,4.715,-12.026,2.959,-4.198,6.795,-8.183,-4.902,7.860,5.884,-10.082,100.000,walk_4
87.484,-13.138,-10.095,137.695,-154.114,5.085,-11.893,1.544,-3.660,6.726,-7.738,-6.953,8.497,5.850,-9.510,100.000,walk_4
87.500,-11.660,-10.095,145.020,-154.114,5.439,-11.643,0.358,-3.660,6.556,-7.295,-8.591,8.949,5.850,-9.510,100.000,walk_4
87.516,-11.660,-10.095,145.020,-154.114,5.749,-11.301,0.358,-3.660,6.290,-6.859,-8.591,8.949,5.850,-9.510,100.000,walk_4
87.524,-10.094,-10.095,155.823,-154.114,6.003,-10.888,-0.620,-3.660,5.940,-6.440,-10.235,9.615,5.850,-9.510,100.000,walk_4
87.532,-6.787,-13.188,165.283,-153.015,6.213,-10.436,-2.100,-3.481,5.511,-6.041,-12.299,10.199,5.962,-9.442,100.000,walk_4
87.540,-5.178,-16.094,161.011,-136.719,6.394,-9.975,-2.817,-2.542,5.003,-5.661,-12.753,9.935,5.894,-8.436,100.000,walk_4
87.548,-3.618,-16.094,157.715,-136.719,6.554,-9.519,-3.431,-2.542,4.424,-5.292,-13.163,9.732,5.894,-8.436,100.000,walk_4
87.556,-2.052,-17.236,161.255,-128.662,6.688,-9.072,-3.739,-2.092,3.787,-4.934,-13.689,9.951,5.847,-7.939,100.000,walk_4
87.564,-0.437,-17.236,168.274,-128.662,6.776,-8.627,-3.792,-2.092,3.112,-4.586,-14.176,10.384,5.847,-7.939,100.000,walk_4
87.572,1.249,-22.169,176.392,-102.173,6.795,-8.183,-3.664,-0.593,2.419,-4.244,-14.549,10.885,5.712,-6.305,100.000,walk_4
87.580,1.249,-22.169,176.392,-102.173,6.726,-7.738,-3.664,-0.593,1.729,-3.898,-14.549,10.885,5.712,-6.305,100.000,walk_4
87.588,4.589,-23.229,170.776,-91.248,6.556,-7.295,-4.277,-0.015,1.053,-3.544,-14.815,10.538,5.615,-5.631,100.000,walk_4
87.596,6.264,-24.158,173.401,-77.393,6.290,-6.859,-4.221,0.695,0.397,-3.181,-14.921,10.700,5.471,-4.776,100.000,walk_4
87.604,8.011,-24.158,179.993,-77.393,5.940,-6.440,-3.877,0.695,-0.228,-2.809,-14.984,11.107,5.471,-4.776,100.000,walk_4
87.612,9.912,-24.158,194.946,-77.393,5.511,-6.041,-2.952,0.695,-0.807,-2.433,-14.982,12.029,5.471,-4.776,100.000,walk_4
87.620,9.912,-24.932,194.946,-62.683,5.003,-5.661,-2.952,1.430,-1.323,-2.059,-14.982,12.029,5.298,-3.868,100.000,walk_4
87.628,14.037,-25.564,205.933,-51.941,4.424,-5.292,-2.124,1.960,-1.768,-1.683,-14.831,12.707,5.165,-3.205,100.000,walk_4
87.636,14.037,-26.597,205.933,-39.612,3.787,-4.934,-2.124,2.570,-2.137,-1.301,-14.831,12.707,5.015,-2.444,100.000,walk_4
87.644,17.509,-27.300,147.827,-26.062,3.112,-4.586,-5.769,3.213,-2.452,-0.909,-14.891,9.122,4.821,-1.608,100.000,walk_4
87.652,18.673,-27.300,106.262,-26.062,2.419,-4.244,-8.415,3.213,-2.773,-0.507,-14.972,6.557,4.821,-1.608,100.000,walk_4
87.660,19.552,-27.965,83.618,-21.606,1.729,-3.898,-9.817,3.439,-3.148,-0.101,-14.977,5.160,4.772,-1.333,100.000,walk_4
87.668,20.393,-29.074,85.327,-80.627,1.053,-3.544,-9.713,0.676,-3.587,0.285,-14.978,5.265,5.651,-4.975,100.000,walk_4
87.676,21.151,-30.585,89.417,-163.025,0.397,-3.181,-9.450,-3.631,-4.074,0.595,-14.968,5.518,6.428,-10.060,100.000,walk_4
87.684,21.903,-30.585,89.600,-163.025,-0.228,-2.809,-9.427,-3.631,-4.585,0.773,-14.956,5.529,6.428,-10.060,100.000,walk_4
87.692,21.903,-32.485,89.600,-196.899,-0.807,-2.433,-9.427,-5.494,-5.101,0.808,-14.956,5.529,6.656,-12.150,100.000,walk_4
87.700,23.540,-34.128,85.999,-161.377,-1.323,-2.059,-9.625,-3.509,-5.611,0.717,-14.932,5.307,6.449,-9.958,100.000,walk_4
87.708,24.342,-35.172,86.487,-106.689,-1.768,-1.683,-9.572,-0.556,-6.108,0.557,-14.909,5.337,6.027,-6.583,100.000,walk_4
87.716,25.100,-35.935,80.627,-83.679,-2.137,-1.301,-9.935,0.648,-6.584,0.393,-14.911,4.975,5.811,-5.164,100.000,walk_4
87.724,25.754,-36.050,68.359,46.753,-2.452,-0.909,-10.719,6.647,-7.043,0.295,-14.938,4.218,3.762,2.885,100.000,walk_4
87.732,26.243,-35.457,50.110,72.205,-2.773,-0.507,-11.883,7.567,-7.493,0.329,-14.975,3.092,3.111,4.456,100.000,walk_4
87.740,26.507,-35.457,27.588,72.205,-3.148,-0.101,-13.282,7.567,-7.953,0.511,-14.984,1.702,3.111,4.456,100.000,walk_4
87.748,26.507,-35.457,27.588,72.205,-3.587,0.285,-13.282,7.567,-8.431,0.814,-14.984,1.702,3.111,4.456,100.000,walk_4
87.756,26.419,-35.045,-14.038,52.185,-4.074,0.595,-15.581,6.808,-8.935,1.201,-14.715,-0.866,3.588,3.220,100.000,walk_4
87.764,25.183,-34.007,-146.179,114.746,-4.585,0.773,-15.481,8.833,-9.472,1.652,-6.461,-9.020,1.753,7.081,100.000,walk_4
87.772,21.903,-33.485,-363.037,-9.521,-5.101,0.808,-15.967,4.177,-10.038,2.135,6.435,-22.402,4.765,-0.588,100.000,walk_4
87.780,18.981,-34.496,-225.769,-133.789,-5.611,0.717,-9.168,-2.005,-10.583,2.558,4.764,-13.931,6.251,-8.256,100.000,walk_4
87.788,17.926,-35.320,-79.590,55.115,-6.108,0.557,-13.759,6.933,-11.051,2.880,-8.848,-4.911,3.532,3.401,100.000,walk_4
87.796,16.773,-35.320,-112.183,55.115,-6.584,0.393,-11.033,6.933,-11.445,3.178,-4.111,-6.922,3.532,3.401,100.000,walk_4
87.804,16.773,-34.551,-112.183,101.746,-7.043,0.295,-11.033,8.483,-11.767,3.508,-4.111,-6.922,2.205,6.278,100.000,walk_4
87.812,14.158,-33.579,-82.642,99.304,-7.493,0.329,-10.815,8.331,-12.007,3.874,-5.715,-5.100,2.203,6.128,100.000,walk_4
87.820,14.158,-33.579,-82.642,99.304,-7.953,0.511,-10.815,8.331,-12.174,4.266,-5.715,-5.100,2.203,6.128,100.000,walk_4
87.828,14.158,-30.552,-82.642,79.651,-8.431,0.814,-10.815,7.486,-12.278,4.666,-5.715,-5.100,2.571,4.915,100.000,walk_4
87.836,9.632,-29.629,-162.598,80.994,-8.935,1.201,-5.491,7.452,-12.299,5.053,4.543,-10.033,2.454,4.998,100.000,walk_4
87.844,8.143,-28.624,-148.865,91.553,-9.472,1.652,-4.767,7.671,-12.191,5.417,4.419,-9.186,2.022,5.649,100.000,walk_4
87.852,6.874,-28.624,-140.930,91.553,-10.038,2.135,-4.298,7.671,-11.940,5.758,4.399,-8.696,2.022,5.649,100.000,walk_4
87.860,6.874,-28.624,-140.930,91.553,-10.583,2.558,-4.298,7.671,-11.573,6.073,4.399,-8.696,2.022,5.649,100.000,walk_4
87.868,3.743,-27.585,-170.898,93.994,-11.051,2.880,-5.291,7.643,-11.123,6.361,5.254,-10.546,1.843,5.800,100.000,walk_4
87.876,2.079,-25.454,-164.795,108.704,-11.445,3.178,-4.882,7.812,-10.626,6.621,5.287,-10.169,1.104,6.708,100.000,walk_4
87.884,0.486,-24.262,-152.222,118.652,-11.767,3.508,-4.180,7.908,-10.099,6.855,5.214,-9.393,0.586,7.322,100.000,walk_4
87.892,-1.058,-22.988,-144.409,126.831,-12.007,3.874,-3.704,7.951,-9.547,7.066,5.207,-8.911,0.125,7.826,100.000,walk_4
87.900,-1.058,-21.658,-144.409,133.057,-12.174,4.266,-3.704,7.953,-8.978,7.254,5.207,-8.911,-0.257,8.210,100.000,walk_4
87.908,-2.613,-21.658,-146.545,133.057,-12.278,4.666,-3.695,7.953,-8.405,7.420,5.347,-9.043,-0.257,8.210,100.000,walk_4
87.916,-4.057,-18.835,-134.827,146.301,-12.299,5.053,-3.048,6.655,-7.838,7.557,5.271,-8.320,-2.373,9.028,100.000,walk_4
87.924,-6.452,-17.324,-106.140,155.762,-12.191,5.417,-1.564,5.011,-7.274,7.646,4.985,-6.550,-4.600,9.612,100.000,walk_4
87.932,-7.474,-15.753,-99.976,162.354,-11.940,5.758,-1.214,3.441,-6.701,7.658,4.955,-6.169,-6.578,10.018,100.000,walk_4
87.940,-7.474,-12.380,-99.976,175.171,-11.573,6.073,-1.214,0.902,-6.123,7.570,4.955,-6.169,-9.907,10.809,100.000,walk_4
87.948,-8.452,-12.380,-98.206,175.171,-11.123,6.361,-1.066,0.902,-5.551,7.365,4.994,-6.060,-9.907,10.809,100.000,walk_4
87.956,-10.336,-8.568,-105.164,191.711,-10.626,6.621,-1.264,-0.730,-4.995,7.048,5.225,-6.489,-12.560,11.830,100.000,walk_4
87.964,-11.330,-8.568,-106.995,191.711,-10.099,6.855,-1.293,-0.730,-4.466,6.632,5.310,-6.602,-12.560,11.830,100.000,walk_4
87.972,-11.330,-6.552,-106.995,192.017,-9.547,7.066,-1.293,-1.409,-3.972,6.131,5.310,-6.602,-13.257,11.849,100.000,walk_4
87.980,-13.412,-4.602,-108.643,180.359,-8.978,7.254,-1.261,-2.375,-3.516,5.561,5.443,-6.704,-13.505,11.129,100.000,walk_4
87.988,-14.368,-2.789,-100.281,166.626,-8.405,7.420,-0.813,-3.349,-3.100,4.929,5.375,-6.188,-13.631,10.282,100.000,walk_4
87.996,-15.280,0.743,-94.238,172.302,-7.838,7.557,-0.480,-3.797,-2.716,4.242,5.335,-5.815,-14.429,10.632,100.000,walk_4
88.004,-16.153,2.473,-89.111,170.837,-7.274,7.646,-0.194,-4.087,-2.359,3.515,5.305,-5.499,-14.629,10.542,100.000,walk_4
88.012,-16.966,4.291,-81.726,182.983,-6.701,7.658,0.194,-3.582,-2.025,2.768,5.237,-5.043,-14.873,11.291,100.000,walk_4
88.020,-17.713,4.291,-73.547,182.983,-6.123,7.570,0.613,-3.582,-1.708,2.027,5.151,-4.538,-14.873,11.291,100.000,walk_4
88.028,-17.713,6.247,-73.547,197.510,-5.551,7.365,0.613,-2.805,-1.405,1.313,5.151,-4.538,-14.993,12.188,100.000,walk_4
88.036,-19.021,8.093,-63.232,175.537,-4.995,7.048,1.154,-4.145,-1.114,0.638,5.056,-3.902,-14.977,10.832,100.000,walk_4
88.044,-19.674,8.093,-67.017,175.537,-4.466,6.632,1.011,-4.145,-0.835,-0.001,5.146,-4.135,-14.977,10.832,100.000,walk_4
88.052,-19.674,11.427,-67.017,68.359,-3.972,6.131,1.011,-10.086,-0.570,-0.637,5.146,-4.135,-14.304,4.218,100.000,walk_4
88.060,-21.251,12.218,-87.036,82.886,-3.516,5.561,0.124,-9.512,-0.328,-1.320,5.494,-5.371,-14.626,5.115,100.000,walk_4
88.068,-22.240,13.108,-104.736,85.815,-3.100,4.929,-0.719,-9.443,-0.123,-2.052,5.744,-6.463,-14.739,5.295,100.000,walk_4
88.076,-23.558,13.108,-144.775,85.815,-2.716,4.242,-2.756,-9.443,0.021,-2.802,6.178,-8.934,-14.739,5.295,100.000,walk_4
88.084,-25.459,13.959,-212.097,80.261,-2.359,3.515,-6.404,-9.797,0.065,-3.552,6.684,-13.088,-14.750,4.953,100.000,walk_4
88.092,-27.870,14.822,-243.530,78.674,-2.025,2.768,-8.163,-9.942,-0.032,-4.289,6.865,-15.027,-14.797,4.855,100.000,walk_4
88.100,-27.870,15.602,-243.530,67.566,-1.708,2.027,-8.163,-10.581,-0.280,-5.008,6.865,-15.027,-14.750,4.169,100.000,walk_4
88.108,-29.980,16.909,-196.594,53.955,-1.405,1.313,-5.494,-11.387,-0.639,-5.708,6.637,-12.131,-14.717,3.329,100.000,walk_4
88.118,-33.056,17.530,-148.132,52.185,-1.114,0.638,-2.794,-11.527,-1.034,-6.391,6.346,-9.141,-14.747,3.220,100.000,walk_4
88.128,-34.039,18.085,-72.327,41.016,-0.835,-0.001,1.195,-12.141,-1.382,-7.055,5.658,-4.463,-14.672,2.531,100.000,walk_4
88.138,-33.885,18.085,41.138,41.016,-0.570,-0.637,6.326,-12.141,-1.597,-7.695,3.787,2.538,-14.672,2.531,100.000,walk_4
88.148,-33.885,18.464,41.138,22.156,-0.328,-1.320,6.326,-13.059,-1.622,-8.312,3.787,2.538,-14.426,1.367,100.000,walk_4
88.158,-32.353,18.672,69.885,8.118,-0.123,-2.052,7.293,-13.659,-1.461,-8.909,2.981,4.312,-14.160,0.501,100.000,walk_4
88.168,-30.776,18.810,190.979,2.808,0.021,-2.802,11.454,-13.877,-1.120,-9.491,-0.330,11.785,-14.050,0.173,100.000,walk_4
88.178,-28.469,18.887,222.717,-14.771,0.065,-3.552,12.881,-14.442,-0.583,-10.055,-0.862,13.743,-13.530,-0.911,100.000,walk_4
88.188,-26.953,18.887,124.084,-14.771,-0.032,-4.289,8.373,-14.442,0.112,-10.602,0.716,7.657,-13.530,-0.911,100.000,walk_4
88.198,-26.843,18.211,-24.902,-103.760,-0.280,-5.008,3.245,-12.723,0.849,-11.115,4.782,-1.537,-6.320,-6.403,100.000,walk_4
88.208,-27.574,16.321,-74.890,-209.656,-0.639,-5.708,0.922,-8.192,1.507,-11.546,5.543,-4.621,4.745,-12.937,100.000,walk_4
88.218,-27.574,14.465,-74.890,-164.307,-1.034,-6.391,0.922,-6.543,2.035,-11.833,5.543,-4.621,3.596,-10.139,100.000,walk_4
88.228,-26.958,13.553,83.069,-72.083,-1.382,-7.055,7.275,-10.981,2.468,-11.979,2.149,5.126,-6.533,-4.448,100.000,walk_4
88.238,-25.673,13.553,131.958,-72.083,-1.597,-7.695,8.436,-10.981,2.892,-12.049,0.293,8.143,-6.533,-4.448,100.000,walk_4
88.248,-24.399,11.141,118.835,-165.466,-1.622,-8.312,7.930,-5.799,3.345,-12.053,0.597,7.333,4.411,-10.210,100.000,walk_4
88.258,-23.338,7.933,101.807,-153.870,-1.461,-8.909,7.399,-4.935,3.810,-11.942,1.117,6.282,4.560,-9.495,100.000,walk_4
88.268,-22.597,6.269,64.636,-171.936,-1.120,-9.491,6.335,-5.544,4.259,-11.705,2.347,3.988,5.066,-10.610,100.000,walk_4
88.278,-22.053,6.269,55.786,-171.936,-0.583,-10.055,6.016,-5.544,4.668,-11.376,2.573,3.442,5.066,-10.610,100.000,walk_4
88.288,-22.053,4.385,55.786,-189.270,0.112,-10.602,6.016,-6.203,5.028,-10.986,2.573,3.442,5.477,-11.679,100.000,walk_4
88.298,-20.531,2.407,90.820,-199.036,0.849,-11.115,6.804,-6.548,5.342,-10.566,1.200,5.604,5.734,-12.282,100.000,walk_4
88.308,-19.466,0.342,109.802,-202.881,1.507,-11.546,7.028,-6.624,5.623,-10.140,0.252,6.776,5.895,-12.519,100.000,walk_4
88.318,-18.351,-3.383,110.474,-175.049,2.035,-11.833,6.769,-5.033,5.876,-9.711,-0.048,6.817,5.769,-10.802,100.000,walk_4
